subject,set,included,epoch_count,exclusion_reason
02,from 2,True,18,
02,from 3,True,26,
02,from 4,True,20,
02,from 5,True,23,
02,from 6,True,13,
03,from 2,True,18,
03,from 3,True,29,
03,from 4,True,20,
03,from 5,True,14,
03,from 6,True,12,
04,from 2,True,13,
04,from 3,True,20,
04,from 4,True,20,
04,from 5,True,15,
04,from 6,True,13,
05,from 2,True,13,
05,from 3,True,16,
05,from 4,True,19,
05,from 5,True,20,
05,from 6,True,11,
08,from 2,True,16,
08,from 3,True,19,
08,from 4,True,18,
08,from 5,True,16,
08,from 6,True,8,
09,from 2,True,12,
09,from 3,True,13,
09,from 4,True,17,
09,from 5,True,20,
09,from 6,True,12,
10,from 2,True,15,
10,from 3,True,25,
10,from 4,True,24,
10,from 5,True,19,
10,from 6,True,9,
11,from 2,True,14,
11,from 3,True,22,
11,from 4,True,18,
11,from 5,True,14,
11,from 6,True,13,
12,from 2,True,19,
12,from 3,True,17,
12,from 4,True,13,
12,from 5,True,16,
12,from 6,True,9,
13,from 2,True,18,
13,from 3,True,23,
13,from 4,True,17,
13,from 5,True,20,
13,from 6,True,16,
14,from 2,True,19,
14,from 3,True,23,
14,from 4,True,23,
14,from 5,True,23,
14,from 6,True,16,
15,from 2,True,16,
15,from 3,True,12,
15,from 4,True,15,
15,from 5,True,9,
15,from 6,True,10,
17,from 2,True,17,
17,from 3,True,26,
17,from 4,True,26,
17,from 5,True,21,
17,from 6,True,15,
21,from 2,True,11,
21,from 3,True,20,
21,from 4,True,17,
21,from 5,True,19,
21,from 6,True,14,
22,from 2,True,20,
22,from 3,True,24,
22,from 4,True,16,
22,from 5,True,17,
22,from 6,True,15,
23,from 2,True,16,
23,from 3,True,23,
23,from 4,True,20,
23,from 5,True,23,
23,from 6,True,14,
25,from 2,True,14,
25,from 3,True,23,
25,from 4,True,21,
25,from 5,True,17,
25,from 6,True,15,
26,from 2,True,15,
26,from 3,True,25,
26,from 4,True,24,
26,from 5,True,22,
26,from 6,True,19,
27,from 2,True,18,
27,from 3,True,28,
27,from 4,True,23,
27,from 5,True,22,
27,from 6,True,16,
28,from 2,True,15,
28,from 3,True,21,
28,from 4,True,16,
28,from 5,True,15,
28,from 6,True,11,
29,from 2,True,17,
29,from 3,True,22,
29,from 4,True,20,
29,from 5,True,24,
29,from 6,True,16,
31,from 2,True,20,
31,from 3,True,27,
31,from 4,True,24,
31,from 5,True,23,
31,from 6,True,17,
32,from 2,True,13,
32,from 3,True,23,
32,from 4,True,19,
32,from 5,True,24,
32,from 6,True,17,
33,from 2,True,16,
33,from 3,True,24,
33,from 4,True,22,
33,from 5,True,18,
33,from 6,True,17,
