condition,count,mean,std,min,25%,50%,75%,max,sem
Cardinality (no change),14.0,2.5090358089867535,1.6312650256110177,0.8169670383218349,1.3337097598516905,1.91284809302875,3.3729390010710816,5.7278612641842805,0.4359739166331034
Decreasing (any step),17.0,2.209328710649849,1.618361288069886,0.2161774329042146,0.8402037807512315,1.6128103709065105,2.9310846733685305,5.270166476968572,0.3925102665366348
Increasing (any step),14.0,1.9897524403914786,1.3520744533444256,0.6042944464443893,0.7682301374332836,1.7318575312400033,2.968371352314794,4.5366102583183645,0.36135709755889345
