analysis_id,component,condition,n_subjects,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms,mean_amplitude_roi,peak_amplitude_roi,latency_frac_area_ms,latency_peak_ms,roi_channels
12_21_13_31_ACC1,P1,Increasing 1 to 2,24,116.0,97.31719703888936,130.15308816196156,32.8358911230722,-0.7468608352512147,-0.6178062816460951,116.0,100.0,E71;E75;E76;E70;E83;E74;E81;E82
12_21_13_31_ACC1,P1,Decreasing 2 to 1,24,116.0,97.31719703888936,130.15308816196156,32.8358911230722,2.344163114903197,2.8240061933844087,115.95356627542839,124.0,E71;E75;E76;E70;E83;E74;E81;E82
12_21_13_31_ACC1,P1,Increasing 1 to 3,24,116.0,97.31719703888936,130.15308816196156,32.8358911230722,-0.407585722434894,0.05030003574479632,116.0,108.0,E71;E75;E76;E70;E83;E74;E81;E82
12_21_13_31_ACC1,P1,Decreasing 3 to 1,24,116.0,97.31719703888936,130.15308816196156,32.8358911230722,1.7248472992760893,2.141727140674682,115.79910547877563,120.0,E71;E75;E76;E70;E83;E74;E81;E82
12_21_13_31_ACC1,N1,Increasing 1 to 2,24,172.0,144.8489219299908,213.8148751788499,68.96595324885908,-2.8936016872436983,-3.5484948265956104,175.5698256805728,164.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
12_21_13_31_ACC1,N1,Decreasing 2 to 1,24,172.0,144.8489219299908,213.8148751788499,68.96595324885908,-1.164487386222959,-2.4962079646702384,176.87143942959102,176.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
12_21_13_31_ACC1,N1,Increasing 1 to 3,24,172.0,144.8489219299908,213.8148751788499,68.96595324885908,-3.9155629817590847,-4.514153896652149,177.2063507231739,164.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
12_21_13_31_ACC1,N1,Decreasing 3 to 1,24,172.0,144.8489219299908,213.8148751788499,68.96595324885908,-1.9999474125321353,-3.2099819615982637,182.05611712909106,176.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
12_21_13_31_ACC1,P3b,Increasing 1 to 2,24,480.0,413.82085842103675,537.7106190528407,123.88976063180394,1.9980462812707507,2.279445930562769,480.25366012067997,504.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
12_21_13_31_ACC1,P3b,Decreasing 2 to 1,24,480.0,413.82085842103675,537.7106190528407,123.88976063180394,3.005165161747821,3.70866907299366,478.98263424851643,472.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
12_21_13_31_ACC1,P3b,Increasing 1 to 3,24,480.0,413.82085842103675,537.7106190528407,123.88976063180394,3.364829472366722,3.853104269424187,473.3128800958073,440.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
12_21_13_31_ACC1,P3b,Decreasing 3 to 1,24,480.0,413.82085842103675,537.7106190528407,123.88976063180394,3.0610242933160086,3.8556823091804944,474.03302996860305,476.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
12_21_13_31_ACC1,Fz,Increasing 1 to 2,24,108.0,84.32439500719926,121.82843789262529,37.50404288542603,0.5382107550491801,0.9399802301035257,108.6761393827656,120.0,E11;E4;E5;E12;E19;E18;E16;E10
12_21_13_31_ACC1,Fz,Decreasing 2 to 1,24,108.0,84.32439500719926,121.82843789262529,37.50404288542603,-0.6256505461583381,-0.07138175903856538,108.0,88.0,E11;E4;E5;E12;E19;E18;E16;E10
12_21_13_31_ACC1,Fz,Increasing 1 to 3,24,108.0,84.32439500719926,121.82843789262529,37.50404288542603,0.6751288201819905,1.3058477816167304,108.51654500586874,120.0,E11;E4;E5;E12;E19;E18;E16;E10
12_21_13_31_ACC1,Fz,Decreasing 3 to 1,24,108.0,84.32439500719926,121.82843789262529,37.50404288542603,-0.4480080889603616,0.12065737999653023,108.0,88.0,E11;E4;E5;E12;E19;E18;E16;E10
