Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
1 to 2 - 3 to 2,-0.4999222562553993,0.4147189637753027,-1.2054482671939262,0.2280302977580171,0.8366189095374391
1 to 2 - 4 to 2,-0.5669570165472538,0.3850727002919804,-1.47233760304836,0.14092973373245843,0.7033601440225217
1 to 2 - 5 to 2,-0.6554864450179896,0.3899460827322699,-1.6809668670733513,0.09276935041147039,0.5836491795963028
1 to 2 - Cardinality2,-0.8922815541395459,0.395375186559171,-2.2567970486585125,0.024020759251053514,0.21583798264855722
3 to 2 - 4 to 2,-0.06703476029185451,0.40333960065361674,-0.16619930248164044,0.8680001083528472,0.9726193765545545
3 to 2 - 5 to 2,-0.15556418876259026,0.40175118669651483,-0.38721525639227133,0.6985968564728227,0.9726193765545545
3 to 2 - Cardinality2,-0.3923592978841466,0.41479480304100347,-0.945911797851915,0.3441935754821217,0.9204474690577549
4 to 2 - 5 to 2,-0.08852942847073575,0.37336504305048107,-0.23711225814669015,0.8125697028810295,0.9726193765545545
4 to 2 - Cardinality2,-0.3253245375922921,0.38585723994970694,-0.8431215068938326,0.3991604916340519,0.9216944741349046
5 to 2 - Cardinality2,-0.23679510912155632,0.3777912258606824,-0.6267882706436357,0.5307980331189164,0.9515337636350124
