Source,SS,DF,MS,F,p-unc,ng2,eps
condition,13.170182445626391,4,3.292545611406598,1.498895074275748,0.24934015576149404,0.23483922204566948,0.4542193438520467
Error,35.146375944934235,16,2.1966484965583897,,,,
