Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,4.520990068504041,4,1.1302475171260102,0.830554127281643,0.5091197252800771,0.4812253071710537,0.008005401950245662,0.7471279842790328,False,0.36099814057477836,0.009663744969100501
Error,125.19686334703158,92,1.3608354711633868,,,,,,,,
