Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,45.70979819510589,4,11.427449548776472,3.220433923717958,0.02333370135329214,0.06927043887941152,0.13173464081221403,0.45957987087407165,False,0.043377590084929994,0.006739780777581404
Error,127.7430909934676,36,3.548419194262989,,,,,,,,
