Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,88.53333333333313,4,22.133333333333283,0.6653886371558019,0.6176256015721449,0.5807302669763392,0.011111297043123188,0.7744078591216821,False,0.4273535911675519,0.033324030432384084
Error,3060.2666666666664,92,33.26376811594203,,,,,,,,
