Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,1859.7647058823613,2,929.8823529411807,1.4155995343422652,0.25757567543468013,0.25766197599188445,0.04636973764490562,0.7204706005697832,False,0.6120183124625056,0.02516130301230952
Error,21020.235294117643,32,656.8823529411764,,,,,,,,
