subject_id,condition,p1_amp,p1_lat_ms,n_epochs,n1_amp,n1_lat_ms,p2p_amp
02,a,3.162808948025541,120.0,34,-2.604451216510504,164.0,5.767260164536045
02,b,3.8457319726307766,116.0,46,-3.303122531280438,164.0,7.148854503911215
02,c,2.885644407106692,112.0,39,-1.9710425695218325,160.0,4.8566869766285246
02,d,1.770576760664781,116.0,51,-2.5343815620383174,172.0,4.304958322703099
02,e,2.6241977552497207,116.0,46,-1.9659856672689349,164.0,4.590183422518655
03,a,6.1784180567178435,104.0,34,-5.323969512440734,156.0,11.502387569158579
03,b,6.4628510443610985,108.0,46,-5.257278770072598,156.0,11.720129814433697
03,c,6.636722043972794,108.0,39,-4.767257057305253,152.0,11.403979101278047
03,d,5.484229356034061,108.0,51,-3.9327446578424556,188.0,9.416974013876516
03,e,3.463390321956175,104.0,46,-9.785085975847473,152.0,13.248476297803649
04,a,1.931149989681765,88.0,34,-1.1390442595519543,208.0,3.0701942492337193
04,b,1.5420307284354609,120.0,46,-0.75982769903309,188.0,2.301858427468551
04,c,1.587090632851576,120.0,39,-0.7612132960616498,188.0,2.348303928913226
04,d,-0.1165582302178864,116.0,51,-2.5851977212180444,196.0,2.468639491000158
04,e,0.8490408424000796,100.0,46,-2.731939104419036,208.0,3.5809799468191157
05,a,0.7224163659661866,120.0,34,-6.430583829223884,172.0,7.153000195190071
05,b,1.5437998322867468,120.0,46,-6.346479815323395,172.0,7.890279647610142
05,c,2.384963280792356,112.0,39,-5.109245080432758,176.0,7.494208361225114
05,d,1.8625498312640192,120.0,51,-5.7529491025039095,172.0,7.615498933767928
05,e,0.87228079236566,120.0,46,-5.588564222988827,172.0,6.460845015354487
08,a,1.2529796031066083,88.0,34,-1.8005839332762648,188.0,3.053563536382873
08,b,2.225895495260795,120.0,46,-0.6384342167170791,192.0,2.864329711977874
08,c,1.5897575208700898,120.0,39,-2.2409777577577557,188.0,3.8307352786278455
08,d,0.6642201094764787,88.0,51,-2.3403375770741475,204.0,3.0045576865506263
08,e,2.28760473937767,104.0,46,-1.4902080727795695,188.0,3.7778128121572396
09,a,0.08984680551887411,108.0,34,-6.689228463804681,172.0,6.779075269323555
09,b,0.8553405832659012,108.0,46,-6.148665548214455,168.0,7.004006131480357
09,c,1.739664189034426,108.0,39,-4.559555304761002,168.0,6.299219493795428
09,d,0.5838479315206826,104.0,51,-5.769881644853629,172.0,6.353729576374311
09,e,0.9275771589803132,104.0,46,-7.497525410279108,172.0,8.42510256925942
10,a,-0.6423279195886588,92.0,34,-4.798361163452936,160.0,4.156033243864278
10,b,0.4108929379578717,104.0,46,-4.989123394308269,164.0,5.400016332266141
10,c,1.0127630241637064,112.0,39,-2.9346846833527818,168.0,3.9474477075164884
10,d,0.8619768463971507,108.0,51,-3.9892307262523623,168.0,4.851207572649513
10,e,0.9379846390622286,108.0,46,-6.151516843841066,176.0,7.0895014829032945
11,a,1.207925893702802,100.0,34,-4.439327052486287,208.0,5.647252946189089
11,b,2.077856773861868,120.0,46,-6.072698567461273,204.0,8.150555341323141
11,c,2.401301488932312,116.0,39,-5.679197901981061,200.0,8.080499390913372
11,d,1.9852565972103462,120.0,51,-4.104730421740213,200.0,6.089987018950559
11,e,1.7885006883274213,120.0,46,-5.043772079710717,192.0,6.832272768038138
12,a,3.4183421346684235,120.0,34,-4.186620509324641,192.0,7.604962643993064
12,b,2.9955174406492557,120.0,46,-4.267274883872797,184.0,7.262792324522053
12,c,3.22409252032574,120.0,39,-4.436918479085911,192.0,7.661010999411651
12,d,3.2669092904899957,120.0,51,-2.812882127311191,188.0,6.079791417801187
12,e,2.3642936025265016,120.0,46,-3.6451393777825607,192.0,6.009432980309063
13,a,4.359214353990135,120.0,34,-4.943693541420694,208.0,9.30290789541083
13,b,4.279412673261918,120.0,46,-4.591479930087742,204.0,8.87089260334966
13,c,3.7239883924171466,120.0,39,-4.89149686393224,208.0,8.615485256349386
13,d,4.006882718528503,120.0,51,-4.4219104825567594,204.0,8.428793201085263
13,e,5.0657517741677625,120.0,46,-4.563730085228531,208.0,9.629481859396293
14,a,0.11723567031843359,88.0,34,-3.690774366004929,176.0,3.8080100363233624
14,b,-1.1440579619235365,88.0,46,-4.596092159273311,172.0,3.452034197349774
14,c,-0.45777022097861203,120.0,39,-3.673255190481929,176.0,3.215484969503317
14,d,-1.5595527280723491,120.0,51,-5.182133287834355,172.0,3.6225805597620058
14,e,-0.12762289342028407,88.0,46,-4.086048013351019,168.0,3.9584251199307348
15,a,0.22001151513338568,92.0,34,-4.001416429533901,180.0,4.221427944667287
15,b,0.3185962850309129,108.0,46,-3.7492002404146003,160.0,4.067796525445513
15,c,-0.09254109969149046,112.0,39,-4.019135780237631,180.0,3.926594680546141
15,d,-0.16713786354870264,108.0,51,-3.480565343463045,192.0,3.3134274799143424
15,e,-0.4430844126701807,88.0,46,-4.139681972685671,180.0,3.6965975600154906
17,a,4.262363683976953,112.0,34,-3.8788123405412542,172.0,8.141176024518208
17,b,5.289433380317563,116.0,46,-4.61776031713507,168.0,9.907193697452634
17,c,5.04480148161692,112.0,39,-4.50738669409311,172.0,9.55218817571003
17,d,4.010323678112476,112.0,51,-4.411268356562846,168.0,8.42159203467532
17,e,4.573874041526455,116.0,46,-5.0503467312985135,172.0,9.62422077282497
21,a,1.9792887963569603,88.0,34,-9.329459995447229,188.0,11.308748791804188
21,b,0.21286358939409059,88.0,46,-9.173571192942612,184.0,9.386434782336703
21,c,0.37414799095959195,88.0,39,-9.002679864224984,188.0,9.376827855184576
21,d,1.3632294257843478,88.0,51,-8.650960758594021,168.0,10.014190184378368
21,e,1.6472388534770488,92.0,46,-7.543503065316546,176.0,9.190741918793595
22,a,0.7741224068536687,88.0,34,-3.657302464695284,152.0,4.431424871548953
22,b,-0.6642708241249786,88.0,46,-3.731191613860012,160.0,3.0669207897350335
22,c,2.0793536933344154,88.0,39,-3.9330278492146746,140.0,6.01238154254909
22,d,1.7563413182333738,88.0,51,-3.748054441343817,140.0,5.504395759577191
22,e,1.911243350267075,88.0,46,-5.583313044225511,144.0,7.4945563944925855
23,a,1.7856899087812839,88.0,34,-7.082928480052436,176.0,8.86861838883372
23,b,1.6489814390810542,108.0,46,-8.779374232710252,164.0,10.428355671791305
23,c,2.175231192339255,96.0,39,-7.024361248192544,164.0,9.199592440531799
23,d,1.6920304973340659,100.0,51,-7.000322294418334,164.0,8.6923527917524
23,e,2.231750139570762,88.0,46,-7.559304128318416,176.0,9.791054267889178
25,a,0.3218439453008961,88.0,34,-8.602666673213873,148.0,8.92451061851477
25,b,-0.014263248525390489,88.0,46,-8.34341039119668,148.0,8.32914714267129
25,c,0.9856465420414929,92.0,39,-8.328959460149894,144.0,9.314606002191388
25,d,0.31790004597186333,88.0,51,-9.14264224648442,148.0,9.460542292456283
25,e,-0.20273637910009312,88.0,46,-9.536740115530304,148.0,9.33400373643021
