subject_id,condition,p1_amp,p1_lat_ms,n_epochs,n1_amp,n1_lat_ms,p2p_amp
02,Ratio 0.5 (1:2),1.7754869779143008,116.0,33,-3.4788386512724103,164.0,5.254325629186711
02,Ratio 0.67 (2:3),1.3158060997441237,116.0,26,-2.5649110552241936,164.0,3.880717154968317
02,Ratio 0.75 (3:4),-0.05217834825748372,116.0,12,-5.0344669051994355,156.0,4.982288556941952
02,Ratio 0.8 (4:5),0.09437431215213318,116.0,8,-4.66245236877626,164.0,4.756826680928393
02,Ratio 0.83 (5:6),4.263345959205326,116.0,3,-1.7804227723097297,152.0,6.043768731515056
03,Ratio 0.5 (1:2),5.03358619597814,104.0,38,-7.559998929802201,156.0,12.59358512578034
03,Ratio 0.67 (2:3),3.893953419428991,100.0,27,-7.979995502505155,152.0,11.873948921934147
03,Ratio 0.75 (3:4),5.67182043863668,104.0,16,-6.227512439118219,192.0,11.8993328777549
03,Ratio 0.8 (4:5),5.597591333368826,104.0,6,-8.135023420492669,156.0,13.732614753861494
04,Ratio 0.5 (1:2),0.9357210714156521,112.0,28,-2.3529702117302094,188.0,3.2886912831458615
04,Ratio 0.67 (2:3),0.18842369154830765,116.0,19,-2.3068863221856484,196.0,2.495310013733956
04,Ratio 0.75 (3:4),1.1645884277419238,100.0,12,-0.035373194404819036,160.0,1.1999616221467428
04,Ratio 0.8 (4:5),1.521927559202285,104.0,9,-2.2549958454131986,204.0,3.7769234046154834
04,Ratio 0.83 (5:6),1.89829217249689,112.0,1,-3.0931539275077937,204.0,4.9914461000046835
05,Ratio 0.5 (1:2),1.151615823242444,116.0,32,-6.82298799030872,172.0,7.974603813551164
05,Ratio 0.67 (2:3),0.8076961983426855,116.0,14,-6.691815364373334,168.0,7.49951156271602
05,Ratio 0.75 (3:4),0.27797973500297907,96.0,12,-6.477137510379009,172.0,6.755117245381988
05,Ratio 0.8 (4:5),1.2655054406797839,108.0,6,-8.901087401035191,172.0,10.166592841714975
05,Ratio 0.83 (5:6),-1.1915859007930065,108.0,2,-11.29404407494959,172.0,10.102458174156583
08,Ratio 0.5 (1:2),1.3110147753137587,116.0,30,-1.797136799301872,204.0,3.108151574615631
08,Ratio 0.67 (2:3),0.017181010482228597,116.0,22,-3.2037153121379642,200.0,3.220896322620193
08,Ratio 0.75 (3:4),2.109839350542736,112.0,9,-4.7049934395571285,204.0,6.814832790099865
08,Ratio 0.8 (4:5),5.0968222869688296,112.0,3,0.4619880689139664,176.0,4.634834218054863
09,Ratio 0.5 (1:2),1.5283148346681328,112.0,33,-7.278667119158203,172.0,8.806981953826336
09,Ratio 0.67 (2:3),1.6004923047053161,96.0,17,-7.805851933336413,172.0,9.40634423804173
09,Ratio 0.75 (3:4),2.1004716702539747,116.0,10,-0.7710241013783798,172.0,2.871495771632355
09,Ratio 0.8 (4:5),3.0884057143041934,108.0,6,-5.270865988828302,168.0,8.359271703132496
09,Ratio 0.83 (5:6),16.40297588546067,116.0,1,-7.18817571202345,184.0,23.59115159748412
10,Ratio 0.5 (1:2),-0.15935205258816357,104.0,35,-6.646367342117304,164.0,6.487015289529141
10,Ratio 0.67 (2:3),1.1945445991518349,108.0,20,-3.3153975838949847,164.0,4.509942183046819
10,Ratio 0.75 (3:4),-0.06574134849919125,96.0,14,-5.095846165604339,176.0,5.030104817105148
10,Ratio 0.8 (4:5),-0.8352122283250232,116.0,8,-5.674727537518375,176.0,4.839515309193352
11,Ratio 0.5 (1:2),0.39723615508146537,116.0,27,-6.39752631938784,196.0,6.794762474469305
11,Ratio 0.67 (2:3),-1.9731940643056778,116.0,21,-7.036738843096879,200.0,5.063544778791202
11,Ratio 0.75 (3:4),-1.4123553047736388,104.0,10,-9.24882564737123,204.0,7.8364703425975915
11,Ratio 0.8 (4:5),-1.0253057997043795,116.0,8,-7.635124194873107,204.0,6.609818395168728
11,Ratio 0.83 (5:6),1.440901098073997,108.0,5,-6.914692552630807,204.0,8.355593650704805
12,Ratio 0.5 (1:2),1.5694782425196212,116.0,30,-5.499980493139892,188.0,7.069458735659514
12,Ratio 0.67 (2:3),0.12313296317482973,116.0,15,-6.020489546127489,188.0,6.143622509302319
12,Ratio 0.75 (3:4),2.969903354611522,116.0,8,-3.505178348756707,176.0,6.475081703368229
12,Ratio 0.8 (4:5),3.3899737042219718,116.0,9,-4.109590667887468,188.0,7.49956437210944
12,Ratio 0.83 (5:6),1.6262862869932513,108.0,2,-6.508701383368622,204.0,8.134987670361873
13,Ratio 0.5 (1:2),2.933646838085804,116.0,32,-4.239114686791302,204.0,7.172761524877106
13,Ratio 0.67 (2:3),5.718999181527402,116.0,22,-2.763405011105282,204.0,8.482404192632684
13,Ratio 0.75 (3:4),3.050585336675014,116.0,11,-7.089221527070276,204.0,10.139806863745289
13,Ratio 0.8 (4:5),6.171483882690389,116.0,8,-2.930159561862896,204.0,9.101643444553284
13,Ratio 0.83 (5:6),5.343686932421757,116.0,4,-4.613417623804316,204.0,9.957104556226072
14,Ratio 0.5 (1:2),-1.8066238174644758,96.0,38,-3.402849128113598,172.0,1.5962253106491224
