subject,set,included,epoch_count,exclusion_reason
02,Ratio 0.5 (1:2),True,33,
02,Ratio 0.67 (2:3),True,26,
02,Ratio 0.75 (3:4),True,12,
02,Ratio 0.8 (4:5),True,8,
02,Ratio 0.83 (5:6),True,3,
03,Ratio 0.5 (1:2),True,38,
03,Ratio 0.67 (2:3),True,27,
03,Ratio 0.75 (3:4),True,16,
03,Ratio 0.8 (4:5),True,6,
03,Ratio 0.83 (5:6),False,0,insufficient_epochs(<1)
04,Ratio 0.5 (1:2),True,28,
04,Ratio 0.67 (2:3),True,19,
04,Ratio 0.75 (3:4),True,12,
04,Ratio 0.8 (4:5),True,9,
04,Ratio 0.83 (5:6),True,1,
05,Ratio 0.5 (1:2),True,32,
05,Ratio 0.67 (2:3),True,14,
05,Ratio 0.75 (3:4),True,12,
05,Ratio 0.8 (4:5),True,6,
05,Ratio 0.83 (5:6),True,2,
08,Ratio 0.5 (1:2),True,30,
08,Ratio 0.67 (2:3),True,22,
08,Ratio 0.75 (3:4),True,9,
08,Ratio 0.8 (4:5),True,3,
08,Ratio 0.83 (5:6),False,0,insufficient_epochs(<1)
09,Ratio 0.5 (1:2),True,33,
09,Ratio 0.67 (2:3),True,17,
09,Ratio 0.75 (3:4),True,10,
09,Ratio 0.8 (4:5),True,6,
09,Ratio 0.83 (5:6),True,1,
10,Ratio 0.5 (1:2),True,35,
10,Ratio 0.67 (2:3),True,20,
10,Ratio 0.75 (3:4),True,14,
10,Ratio 0.8 (4:5),True,8,
10,Ratio 0.83 (5:6),False,0,insufficient_epochs(<1)
11,Ratio 0.5 (1:2),True,27,
11,Ratio 0.67 (2:3),True,21,
11,Ratio 0.75 (3:4),True,10,
11,Ratio 0.8 (4:5),True,8,
11,Ratio 0.83 (5:6),True,5,
12,Ratio 0.5 (1:2),True,30,
12,Ratio 0.67 (2:3),True,15,
12,Ratio 0.75 (3:4),True,8,
12,Ratio 0.8 (4:5),True,9,
12,Ratio 0.83 (5:6),True,2,
13,Ratio 0.5 (1:2),True,32,
13,Ratio 0.67 (2:3),True,22,
13,Ratio 0.75 (3:4),True,11,
13,Ratio 0.8 (4:5),True,8,
13,Ratio 0.83 (5:6),True,4,
14,Ratio 0.5 (1:2),True,38,
14,Ratio 0.67 (2:3),True,30,
14,Ratio 0.75 (3:4),True,12,
14,Ratio 0.8 (4:5),True,13,
14,Ratio 0.83 (5:6),True,4,
15,Ratio 0.5 (1:2),True,22,
15,Ratio 0.67 (2:3),True,20,
15,Ratio 0.75 (3:4),True,10,
15,Ratio 0.8 (4:5),True,3,
15,Ratio 0.83 (5:6),True,2,
17,Ratio 0.5 (1:2),True,33,
17,Ratio 0.67 (2:3),True,23,
17,Ratio 0.75 (3:4),True,16,
17,Ratio 0.8 (4:5),True,11,
17,Ratio 0.83 (5:6),True,6,
21,Ratio 0.5 (1:2),True,31,
21,Ratio 0.67 (2:3),True,15,
21,Ratio 0.75 (3:4),True,11,
21,Ratio 0.8 (4:5),True,7,
21,Ratio 0.83 (5:6),True,5,
22,Ratio 0.5 (1:2),True,33,
22,Ratio 0.67 (2:3),True,23,
22,Ratio 0.75 (3:4),True,11,
22,Ratio 0.8 (4:5),True,6,
22,Ratio 0.83 (5:6),True,2,
23,Ratio 0.5 (1:2),True,40,
23,Ratio 0.67 (2:3),True,20,
23,Ratio 0.75 (3:4),True,12,
23,Ratio 0.8 (4:5),True,12,
23,Ratio 0.83 (5:6),False,0,insufficient_epochs(<1)
25,Ratio 0.5 (1:2),True,30,
25,Ratio 0.67 (2:3),True,22,
25,Ratio 0.75 (3:4),True,13,
25,Ratio 0.8 (4:5),True,11,
25,Ratio 0.83 (5:6),True,5,
26,Ratio 0.5 (1:2),True,38,
26,Ratio 0.67 (2:3),True,25,
26,Ratio 0.75 (3:4),True,14,
26,Ratio 0.8 (4:5),True,14,
26,Ratio 0.83 (5:6),True,6,
27,Ratio 0.5 (1:2),True,39,
27,Ratio 0.67 (2:3),True,23,
27,Ratio 0.75 (3:4),True,13,
27,Ratio 0.8 (4:5),True,11,
27,Ratio 0.83 (5:6),True,8,
28,Ratio 0.5 (1:2),True,25,
28,Ratio 0.67 (2:3),True,21,
28,Ratio 0.75 (3:4),True,11,
28,Ratio 0.8 (4:5),True,5,
28,Ratio 0.83 (5:6),False,0,insufficient_epochs(<1)
29,Ratio 0.5 (1:2),True,35,
29,Ratio 0.67 (2:3),True,23,
29,Ratio 0.75 (3:4),True,12,
29,Ratio 0.8 (4:5),True,10,
29,Ratio 0.83 (5:6),True,5,
31,Ratio 0.5 (1:2),True,38,
31,Ratio 0.67 (2:3),True,27,
31,Ratio 0.75 (3:4),True,15,
31,Ratio 0.8 (4:5),True,12,
31,Ratio 0.83 (5:6),True,6,
32,Ratio 0.5 (1:2),True,33,
32,Ratio 0.67 (2:3),True,23,
32,Ratio 0.75 (3:4),True,15,
32,Ratio 0.8 (4:5),True,8,
32,Ratio 0.83 (5:6),True,4,
33,Ratio 0.5 (1:2),True,35,
33,Ratio 0.67 (2:3),True,28,
33,Ratio 0.75 (3:4),True,9,
33,Ratio 0.8 (4:5),True,9,
33,Ratio 0.83 (5:6),True,8,
