Source,SS,DF,MS,F,p-unc,ng2,eps
condition,399.746031746031,2,199.8730158730155,0.8822869955156942,0.42173409171122045,0.017162421493370522,0.9847627889709348
Error,9061.587301587293,40,226.53968253968233,,,,
