subject,set,included,epoch_count,exclusion_reason
02,Increasing 2 to 3,True,9,
02,Decreasing 3 to 2,True,9,
02,Cardinality3,True,9,
02,Cardinality2,True,9,
03,Increasing 2 to 3,True,9,
03,Decreasing 3 to 2,True,9,
03,Cardinality3,True,9,
03,Cardinality2,True,9,
04,Increasing 2 to 3,True,9,
04,Decreasing 3 to 2,True,9,
04,Cardinality3,True,9,
04,Cardinality2,True,9,
05,Increasing 2 to 3,True,9,
05,Decreasing 3 to 2,True,9,
05,Cardinality3,True,9,
05,Cardinality2,True,9,
08,Increasing 2 to 3,True,9,
08,Decreasing 3 to 2,True,9,
08,Cardinality3,True,9,
08,Cardinality2,True,9,
09,Increasing 2 to 3,True,9,
09,Decreasing 3 to 2,True,9,
09,Cardinality3,True,9,
09,Cardinality2,True,9,
10,Increasing 2 to 3,True,9,
10,Decreasing 3 to 2,True,9,
10,Cardinality3,True,9,
10,Cardinality2,True,9,
11,Increasing 2 to 3,True,9,
11,Decreasing 3 to 2,True,9,
11,Cardinality3,True,9,
11,Cardinality2,True,9,
12,Increasing 2 to 3,True,9,
12,Decreasing 3 to 2,True,9,
12,Cardinality3,True,9,
12,Cardinality2,True,9,
13,Increasing 2 to 3,True,9,
13,Decreasing 3 to 2,True,9,
13,Cardinality3,True,9,
13,Cardinality2,True,9,
14,Increasing 2 to 3,True,9,
14,Decreasing 3 to 2,True,9,
14,Cardinality3,True,9,
14,Cardinality2,True,9,
15,Increasing 2 to 3,True,9,
15,Decreasing 3 to 2,True,9,
15,Cardinality3,True,9,
15,Cardinality2,True,9,
17,Increasing 2 to 3,True,9,
17,Decreasing 3 to 2,True,9,
17,Cardinality3,True,9,
17,Cardinality2,True,9,
21,Increasing 2 to 3,True,9,
21,Decreasing 3 to 2,True,9,
21,Cardinality3,True,9,
21,Cardinality2,True,9,
22,Increasing 2 to 3,True,9,
22,Decreasing 3 to 2,True,9,
22,Cardinality3,True,9,
22,Cardinality2,True,9,
23,Increasing 2 to 3,True,9,
23,Decreasing 3 to 2,True,9,
23,Cardinality3,True,9,
23,Cardinality2,True,9,
25,Increasing 2 to 3,True,9,
25,Decreasing 3 to 2,True,9,
25,Cardinality3,True,9,
25,Cardinality2,True,9,
26,Increasing 2 to 3,True,9,
26,Decreasing 3 to 2,True,9,
26,Cardinality3,True,9,
26,Cardinality2,True,9,
27,Increasing 2 to 3,True,9,
27,Decreasing 3 to 2,True,9,
27,Cardinality3,True,9,
27,Cardinality2,True,9,
28,Increasing 2 to 3,True,9,
28,Decreasing 3 to 2,True,9,
28,Cardinality3,True,9,
28,Cardinality2,True,9,
29,Increasing 2 to 3,True,9,
29,Decreasing 3 to 2,True,9,
29,Cardinality3,True,9,
29,Cardinality2,True,9,
31,Increasing 2 to 3,True,9,
31,Decreasing 3 to 2,True,9,
31,Cardinality3,True,9,
31,Cardinality2,True,9,
32,Increasing 2 to 3,True,9,
32,Decreasing 3 to 2,True,9,
32,Cardinality3,True,9,
32,Cardinality2,True,9,
33,Increasing 2 to 3,True,9,
33,Decreasing 3 to 2,True,9,
33,Cardinality3,True,9,
33,Cardinality2,True,9,
