Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
from 1 - from 2,0.03244167106319095,2.907085501405599,0.011159517340479028,0.9910961782143881,0.9999982722858993
from 1 - from 3,1.5382409593822106,2.932197428770902,0.5246034746122125,0.5998588708014383,0.9991525105505906
from 1 - from 4,-1.7144241418955168,2.8275547377789287,-0.6063274811232172,0.5442973134608824,0.9991525105505906
from 1 - from 5,4.19317653102365,2.866305230363776,1.4629204477610622,0.14348914815117997,0.8848690324932184
from 1 - from 6,-0.011232896328994752,2.828419550186845,-0.003971439218857297,0.9968312582928487,0.9999982722858993
from 2 - from 3,1.5057992883190197,3.014893532266045,0.49945355356785537,0.617459899684998,0.9991525105505906
from 2 - from 4,-1.7468658129587078,2.9108473029894357,-0.6001227928255389,0.5484244033338543,0.9991525105505906
from 2 - from 5,4.160734859960459,2.9505563203711405,1.410152665527528,0.15849460913817515,0.8848690324932184
from 2 - from 6,-0.043674567392185705,2.9039892815754493,-0.015039507090911756,0.9880006618403785,0.9999982722858993
from 3 - from 4,-3.2526651012777275,2.924372758834975,-1.1122607716307478,0.2660260452530063,0.9666967098949961
from 3 - from 5,2.6549355716414396,2.942879439311181,0.9021557377365285,0.3669741437301999,0.9896672839789198
from 3 - from 6,-1.5494738557112053,2.94636937684752,-0.5258926012084307,0.598962829903096,0.9991525105505906
from 4 - from 5,5.907600672919167,2.8648723887147796,2.0620816117989103,0.03919996670332937,0.45109758483022705
from 4 - from 6,1.7031912455665221,2.8312058386804244,0.6015780351598702,0.5474550533767655,0.9991525105505906
from 5 - from 6,-4.204409427352645,2.8710176722670795,-1.4644317476571511,0.14307601897703415,0.8848690324932184
