condition,count,mean,std,min,25%,50%,75%,max,sem
from 1,24.0,173.66666666666666,20.52922978005553,144.0,160.0,168.0,196.0,208.0,4.190511481123749
from 2,24.0,173.66666666666666,16.12631300125645,144.0,164.0,172.0,181.0,208.0,3.291769857124057
from 3,24.0,174.0,19.807771860735787,144.0,159.0,172.0,188.0,208.0,4.043244500021799
from 4,24.0,175.5,16.100229541976965,144.0,167.0,176.0,188.0,208.0,3.2864455932939403
from 5,24.0,170.0,15.648308701498424,144.0,160.0,168.0,180.0,208.0,3.194197638018762
from 6,24.0,173.5,17.368136742697633,148.0,160.0,170.0,185.0,208.0,3.5452560668744586
