Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,cohen,ci_lower,ci_upper
condition,from 1,from 2,True,True,-0.20196046733459197,16.0,two-sided,0.8424931144011917,0.9898307606175336,fdr_bh,0.254,-0.03069879872570045,-0.60680504650994,0.3906711113997883
condition,from 1,from 3,True,True,0.4880138409129167,16.0,two-sided,0.6321601473441261,0.9898307606175336,fdr_bh,0.277,0.08883567019538453,-0.3708085479006603,0.5962168898749534
condition,from 1,from 4,True,True,-0.012946213139230903,16.0,two-sided,0.9898307606175336,0.9898307606175336,fdr_bh,0.249,-0.002053728267359,-0.5038661203583509,0.4907212217133229
condition,from 1,from 5,True,True,0.226687735037833,16.0,two-sided,0.8235373717227923,0.9898307606175336,fdr_bh,0.255,0.038917737929730654,-0.45956110159929153,0.5695208046102345
condition,from 1,from 6,True,True,-0.09305922720270594,16.0,two-sided,0.927011816468522,0.9898307606175336,fdr_bh,0.25,-0.015456168479424057,-0.5202535792274368,0.47445340611670833
condition,from 2,from 3,True,True,1.1748259224860655,16.0,two-sided,0.25725305535617293,0.9898307606175336,fdr_bh,0.451,0.1329971110272208,-0.17844882149395697,0.8432295649130259
condition,from 2,from 4,True,True,0.2297214198803775,16.0,two-sided,0.8212192662682997,0.9898307606175336,fdr_bh,0.255,0.03014762264162401,-0.4879432506998341,0.5066551151727148
condition,from 2,from 5,True,True,0.6550147717883635,16.0,two-sided,0.5217646744463887,0.9898307606175336,fdr_bh,0.301,0.07867499373722182,-0.3585220027641262,0.6762508369315696
condition,from 2,from 6,True,True,0.09229856756994596,16.0,two-sided,0.9276066120936743,0.9898307606175336,fdr_bh,0.25,0.017399020665940287,-0.4918312748778007,0.5366026564288708
condition,from 3,from 4,True,True,-0.8734502005806255,16.0,two-sided,0.3953382886000617,0.9898307606175336,fdr_bh,0.348,-0.09576222231290935,-0.7484507590429281,0.26079970930531116
condition,from 3,from 5,True,True,-0.39251737173046564,16.0,two-sided,0.699855629803205,0.9898307606175336,fdr_bh,0.267,-0.057250449280242935,-0.6105156188635559,0.4201167266830215
condition,from 3,from 6,True,True,-0.5173504190728333,16.0,two-sided,0.6119898661944879,0.9898307606175336,fdr_bh,0.28,-0.11694211303550808,-0.6399661553695237,0.35948854834953
condition,from 4,from 5,True,True,0.23624918623035313,16.0,two-sided,0.8162370827493903,0.9898307606175336,fdr_bh,0.255,0.04340977975873689,-0.5212697425346995,0.47344900005012297
condition,from 4,from 6,True,True,-0.07180032081305084,16.0,two-sided,0.9436506771729074,0.9898307606175336,fdr_bh,0.25,-0.014039245235374106,-0.52928526325774,0.43521685975611846
condition,from 5,from 6,True,True,-0.284363059625872,16.0,two-sided,0.7797795040379187,0.9898307606175336,fdr_bh,0.258,-0.06171630205349982,-0.5230503462312546,0.47169021399262
