Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,62.33083625024296,3,20.776945416747655,1.7600656573406839,0.1629158378146576,0.17961220209809142,0.041545304262380615,0.7294161136752433,False,0.5901493453256363,0.04325660681651745
Error,814.5203150669136,69,11.804642247346573,,,,,,,,
