Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,127.03037657028719,3,42.343458856762396,3.5235472313998555,0.019389701263174134,0.033833075199965985,0.09407390940347425,0.7204110684159133,False,0.5437206457070408,0.021397298724513396
Error,829.1924215120725,69,12.017281471189458,,,,,,,,
