Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,102.4216161673603,3,34.140538722453435,2.910297858272511,0.040571039829540974,0.07466011922106354,0.0687228374087319,0.5622434201593492,False,0.24139454869546279,1.0218535171955904e-05
Error,809.4350772905345,69,11.73094314913818,,,,,,,,
