condition,count,mean,std,min,25%,50%,75%,max,sem
Decreasing 2 to 1,17.0,109.41176470588235,14.278737792297203,84.0,100.0,112.0,124.0,124.0,3.4631025951847123
Increasing 1 to 2,9.0,100.0,14.2828568570857,84.0,92.0,92.0,116.0,120.0,4.760952285695233
