Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,23.188235437878184,3,7.729411812626061,0.2655343543198523,0.8496807877897322,0.6731338124023474,0.00871336023452347,0.42800282094749487,False,0.08442413032336525,0.0006948136497644233
Error,873.2668696400219,30,29.108895654667396,,,,,,,,
