Source,SS,DF,MS,F,p-unc,ng2,eps
condition,6.923514379368387,3,2.307838126456129,0.5763966159922138,0.6350019745928264,0.030805029240245647,0.6407701837538159
Error,120.11719339209154,30,4.003906446403051,,,,
