Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,cohen,ci_lower,ci_upper
condition,Cardinality (no change),Decreasing (any step),True,True,-0.3900502881794698,23.0,two-sided,0.7000881598553668,0.7000881598553668,fdr_bh,0.23,-0.05757594207201667,-0.502550314181855,0.3433129508376494
condition,Cardinality (no change),Increasing (any step),True,True,-1.9009241281104092,23.0,two-sided,0.06991540812484046,0.17716571303572848,fdr_bh,1.002,-0.2998300517919447,-0.8258933961428272,0.04984437054024332
condition,Decreasing (any step),Increasing (any step),True,True,-1.623499661578932,23.0,two-sided,0.11811047535715231,0.17716571303572848,fdr_bh,0.674,-0.2368042211109736,-0.7650970605422716,0.10230609913401234
