Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,345.3333333333316,2,172.6666666666658,1.8917116544934818,0.1623606250065538,0.17318838567127293,0.017620845664523505,0.7654563705660058,False,0.693589813276274,0.017870214544878697
Error,4198.666666666664,46,91.27536231884052,,,,,,,,
