subject,set,included,epoch_count,exclusion_reason
02,3 to 1,True,7,
02,4 to 2,True,6,
02,5 to 3,True,7,
02,6 to 4,True,7,
03,3 to 1,True,5,
03,4 to 2,True,5,
03,5 to 3,True,3,
03,6 to 4,True,6,
04,3 to 1,True,8,
04,4 to 2,True,4,
04,5 to 3,True,6,
04,6 to 4,True,7,
05,3 to 1,True,6,
05,4 to 2,True,7,
05,5 to 3,True,8,
05,6 to 4,True,4,
08,3 to 1,True,6,
08,4 to 2,True,7,
08,5 to 3,True,7,
08,6 to 4,True,6,
09,3 to 1,True,3,
09,4 to 2,True,6,
09,5 to 3,True,6,
09,6 to 4,True,5,
10,3 to 1,True,5,
10,4 to 2,True,8,
10,5 to 3,True,6,
10,6 to 4,True,5,
11,3 to 1,True,4,
11,4 to 2,True,5,
11,5 to 3,True,2,
11,6 to 4,True,4,
12,3 to 1,True,6,
12,4 to 2,True,5,
12,5 to 3,True,5,
12,6 to 4,True,3,
13,3 to 1,True,5,
13,4 to 2,True,8,
13,5 to 3,True,7,
13,6 to 4,True,6,
14,3 to 1,True,6,
14,4 to 2,True,4,
14,5 to 3,True,6,
14,6 to 4,True,8,
15,3 to 1,True,3,
15,4 to 2,True,2,
15,5 to 3,True,4,
15,6 to 4,True,5,
17,3 to 1,True,7,
17,4 to 2,True,6,
17,5 to 3,True,7,
17,6 to 4,True,6,
21,3 to 1,True,7,
21,4 to 2,True,6,
21,5 to 3,True,7,
21,6 to 4,True,2,
22,3 to 1,True,6,
22,4 to 2,True,7,
22,5 to 3,True,7,
22,6 to 4,True,7,
23,3 to 1,True,7,
23,4 to 2,True,6,
23,5 to 3,True,8,
23,6 to 4,True,7,
25,3 to 1,True,5,
25,4 to 2,True,3,
25,5 to 3,True,5,
25,6 to 4,True,6,
26,3 to 1,True,4,
26,4 to 2,True,4,
26,5 to 3,True,8,
26,6 to 4,True,6,
27,3 to 1,True,7,
27,4 to 2,True,7,
27,5 to 3,True,7,
27,6 to 4,True,6,
28,3 to 1,True,4,
28,4 to 2,True,5,
28,5 to 3,True,5,
28,6 to 4,True,5,
29,3 to 1,True,7,
29,4 to 2,True,5,
29,5 to 3,True,9,
29,6 to 4,True,8,
31,3 to 1,True,8,
31,4 to 2,True,7,
31,5 to 3,True,7,
31,6 to 4,True,9,
32,3 to 1,True,8,
32,4 to 2,True,5,
32,5 to 3,True,8,
32,6 to 4,True,7,
33,3 to 1,True,2,
33,4 to 2,True,5,
33,5 to 3,True,5,
33,6 to 4,True,5,
