Source,SS,DF,MS,F,p-unc,ng2,eps
condition,39.73609080450213,12,3.311340900375178,0.5789581086106619,0.8542321542438666,0.05654811204517788,0.2693842546024606
Error,549.0703415465783,96,5.719482724443524,,,,
