condition,count,mean,std,min,25%,50%,75%,max,sem
1 to 4,24.0,98.0,9.582592914056285,84.0,91.0,100.0,108.0,108.0,1.956038587687303
2 to 5,24.0,95.83333333333333,10.905390237487333,84.0,84.0,98.0,108.0,108.0,2.2260534606477527
3 to 6,24.0,97.33333333333333,10.192352916329698,84.0,88.0,98.0,108.0,108.0,2.0805053269479834
