condition,count,mean,std,min,25%,50%,75%,max,sem
1 to 4,24.0,-6.342297586218794,2.9536708077322515,-12.546084559266092,-7.4666729849429885,-5.9692476923648865,-5.004357002110523,-1.2465787721789914,0.6029155289248546
2 to 5,24.0,-6.068464157333832,2.5337515917920745,-13.825965841362487,-7.534588270088823,-6.049242147600825,-4.208113535351407,-1.6627484767166938,0.5171998779046032
3 to 6,24.0,-6.6610520267471,2.859089715856339,-12.81101406208263,-8.346016168197828,-5.873559084745185,-4.581068878442278,-2.5628757115661545,0.5836092443905811
