Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,5.585548391614213,2,2.7927741958071066,0.3231002390935799,0.7276098264778359,0.6075592834644492,0.01375454207380432,0.5642060162100965,False,0.2275977723221869,0.0012801357652203753
Error,172.87354559946533,20,8.643677279973266,,,,,,,,
