condition,count,mean,std,min,25%,50%,75%,max,sem
Large Ratio 0.67 (4:6),24.0,172.83333333333334,20.463470458072496,144.0,152.0,174.0,190.0,204.0,4.177088415732931
Large Ratio 0.8 (4:5),22.0,170.9090909090909,18.850057700831456,140.0,157.0,172.0,182.0,204.0,4.018845805161856
Large Ratio 0.83 (5:6),17.0,176.23529411764707,21.793145171603577,140.0,156.0,180.0,192.0,204.0,5.285614085702414
