Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,13.772299531881536,2,6.886149765940768,1.207912589051826,0.31970736999999017,0.30425245506403303,0.05168055924374922,0.5870763406052271,False,0.2966440123117842,0.004217549027844517
Error,114.0173523871654,20,5.70086761935827,,,,,,,,
