subject,set,included,epoch_count,exclusion_reason
02,Large Ratio 0.67 (4:6),True,13,
02,Large Ratio 0.8 (4:5),True,8,
02,Large Ratio 0.83 (5:6),True,3,
03,Large Ratio 0.67 (4:6),True,12,
03,Large Ratio 0.8 (4:5),True,6,
03,Large Ratio 0.83 (5:6),False,0,insufficient_epochs(<1)
04,Large Ratio 0.67 (4:6),True,12,
04,Large Ratio 0.8 (4:5),True,9,
04,Large Ratio 0.83 (5:6),True,1,
05,Large Ratio 0.67 (4:6),True,8,
05,Large Ratio 0.8 (4:5),True,6,
05,Large Ratio 0.83 (5:6),True,2,
08,Large Ratio 0.67 (4:6),True,10,
08,Large Ratio 0.8 (4:5),True,3,
08,Large Ratio 0.83 (5:6),False,0,insufficient_epochs(<1)
09,Large Ratio 0.67 (4:6),True,9,
09,Large Ratio 0.8 (4:5),True,6,
09,Large Ratio 0.83 (5:6),True,1,
10,Large Ratio 0.67 (4:6),True,10,
10,Large Ratio 0.8 (4:5),True,8,
10,Large Ratio 0.83 (5:6),False,0,insufficient_epochs(<1)
11,Large Ratio 0.67 (4:6),True,9,
11,Large Ratio 0.8 (4:5),True,8,
11,Large Ratio 0.83 (5:6),True,5,
12,Large Ratio 0.67 (4:6),True,4,
12,Large Ratio 0.8 (4:5),True,9,
12,Large Ratio 0.83 (5:6),True,2,
13,Large Ratio 0.67 (4:6),True,9,
13,Large Ratio 0.8 (4:5),True,8,
13,Large Ratio 0.83 (5:6),True,4,
14,Large Ratio 0.67 (4:6),True,16,
14,Large Ratio 0.8 (4:5),True,13,
14,Large Ratio 0.83 (5:6),True,4,
15,Large Ratio 0.67 (4:6),True,11,
15,Large Ratio 0.8 (4:5),True,3,
15,Large Ratio 0.83 (5:6),True,2,
17,Large Ratio 0.67 (4:6),True,13,
17,Large Ratio 0.8 (4:5),True,11,
17,Large Ratio 0.83 (5:6),True,6,
21,Large Ratio 0.67 (4:6),True,6,
21,Large Ratio 0.8 (4:5),True,7,
21,Large Ratio 0.83 (5:6),True,5,
22,Large Ratio 0.67 (4:6),True,10,
22,Large Ratio 0.8 (4:5),True,6,
22,Large Ratio 0.83 (5:6),True,2,
23,Large Ratio 0.67 (4:6),True,10,
23,Large Ratio 0.8 (4:5),True,12,
23,Large Ratio 0.83 (5:6),False,0,insufficient_epochs(<1)
25,Large Ratio 0.67 (4:6),True,12,
25,Large Ratio 0.8 (4:5),True,11,
25,Large Ratio 0.83 (5:6),True,5,
26,Large Ratio 0.67 (4:6),True,11,
26,Large Ratio 0.8 (4:5),True,14,
26,Large Ratio 0.83 (5:6),True,6,
27,Large Ratio 0.67 (4:6),True,10,
27,Large Ratio 0.8 (4:5),True,11,
27,Large Ratio 0.83 (5:6),True,8,
28,Large Ratio 0.67 (4:6),True,10,
28,Large Ratio 0.8 (4:5),True,5,
28,Large Ratio 0.83 (5:6),False,0,insufficient_epochs(<1)
29,Large Ratio 0.67 (4:6),True,12,
29,Large Ratio 0.8 (4:5),True,10,
29,Large Ratio 0.83 (5:6),True,5,
31,Large Ratio 0.67 (4:6),True,14,
31,Large Ratio 0.8 (4:5),True,12,
31,Large Ratio 0.83 (5:6),True,6,
32,Large Ratio 0.67 (4:6),True,13,
32,Large Ratio 0.8 (4:5),True,8,
32,Large Ratio 0.83 (5:6),True,4,
33,Large Ratio 0.67 (4:6),True,13,
33,Large Ratio 0.8 (4:5),True,9,
33,Large Ratio 0.83 (5:6),True,8,
