Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen,ci_lower,ci_upper
condition,Small_Decreasing,Small_Increasing,True,True,2.7473995266051445,11.0,two-sided,0.018978695124255294,3.535,1.1963205238141343,0.06464176442697667,1.5215700918299535
