subject,set,included,epoch_count,exclusion_reason
02,Increasing Small,True,21,
02,Increasing Crossover,True,42,
02,Increasing Large,True,19,
03,Increasing Small,True,21,
03,Increasing Crossover,True,41,
03,Increasing Large,True,16,
04,Increasing Small,True,20,
04,Increasing Crossover,True,45,
04,Increasing Large,True,23,
05,Increasing Small,True,20,
05,Increasing Crossover,True,36,
05,Increasing Large,True,17,
08,Increasing Small,True,19,
08,Increasing Crossover,True,39,
08,Increasing Large,True,17,
09,Increasing Small,True,17,
09,Increasing Crossover,True,34,
09,Increasing Large,True,15,
10,Increasing Small,True,19,
10,Increasing Crossover,True,38,
10,Increasing Large,True,22,
11,Increasing Small,True,16,
11,Increasing Crossover,True,37,
11,Increasing Large,True,21,
12,Increasing Small,True,16,
12,Increasing Crossover,True,35,
12,Increasing Large,True,20,
13,Increasing Small,True,22,
13,Increasing Crossover,True,37,
13,Increasing Large,True,18,
14,Increasing Small,True,21,
14,Increasing Crossover,True,35,
14,Increasing Large,True,20,
15,Increasing Small,True,22,
15,Increasing Crossover,True,37,
15,Increasing Large,True,19,
17,Increasing Small,True,15,
17,Increasing Crossover,True,40,
17,Increasing Large,True,16,
21,Increasing Small,True,15,
21,Increasing Crossover,True,32,
21,Increasing Large,True,18,
22,Increasing Small,True,17,
22,Increasing Crossover,True,39,
22,Increasing Large,True,18,
23,Increasing Small,True,19,
23,Increasing Crossover,True,45,
23,Increasing Large,True,20,
25,Increasing Small,True,19,
25,Increasing Crossover,True,37,
25,Increasing Large,True,19,
26,Increasing Small,True,18,
26,Increasing Crossover,True,33,
26,Increasing Large,True,19,
27,Increasing Small,True,22,
27,Increasing Crossover,True,43,
27,Increasing Large,True,19,
28,Increasing Small,True,19,
28,Increasing Crossover,True,34,
28,Increasing Large,True,18,
29,Increasing Small,True,17,
29,Increasing Crossover,True,41,
29,Increasing Large,True,19,
31,Increasing Small,True,19,
31,Increasing Crossover,True,42,
31,Increasing Large,True,17,
32,Increasing Small,True,17,
32,Increasing Crossover,True,37,
32,Increasing Large,True,16,
33,Increasing Small,True,22,
33,Increasing Crossover,True,37,
33,Increasing Large,True,22,
