Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
from 1 - from 2,-2.467779902448847,1.8565151078577828,-1.329253875717929,0.18376422589722918,0.9524408178519084
from 1 - from 3,-0.8388348236936333,1.8691590953391064,-0.44877657861512865,0.6535928360216854,0.999782640442048
from 1 - from 4,-1.7056307398766333,1.8666924726963936,-0.9137181216640841,0.36086497936429573,0.9970303587102886
from 1 - from 5,-0.9686596438895726,1.8897465880578483,-0.5125870579743151,0.6082402081668137,0.999782640442048
from 1 - from 6,-0.38548152804911856,1.8579540418510623,-0.20747635267935202,0.8356378587011097,0.999782640442048
from 2 - from 3,1.6289450787552138,1.866779372440618,0.8725964636225538,0.38288306877990275,0.9970303587102886
from 2 - from 4,0.7621491625722137,1.8645655426549719,0.40875428894120963,0.6827199886539037,0.999782640442048
from 2 - from 5,1.4991202585592744,1.8858545755508218,0.7949288762742537,0.4266548758508384,0.9977992163102918
from 2 - from 6,2.0822983743997283,1.8571985764996526,1.1212039470352877,0.26220106002093635,0.9858377460728515
from 3 - from 4,-0.866795916183,1.8565248356569328,-0.46689163513198223,0.6405774102759167,0.999782640442048
from 3 - from 5,-0.12982482019593933,1.8613218634163602,-0.06974872145844382,0.9443936620622126,0.999782640442048
from 3 - from 6,0.4533532956445147,1.8618076950135347,0.24350167681588564,0.8076167862848531,0.999782640442048
from 4 - from 5,0.7369710959870607,1.8630734499067982,0.39556738679515197,0.6924242002765604,0.999782640442048
from 4 - from 6,1.3201492118275147,1.8602432757526557,0.7096648212817118,0.4779120121276612,0.9984953447271693
from 5 - from 6,0.5831781158404541,1.8769882165022345,0.31069886891842396,0.7560295572023417,0.999782640442048
