Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,129.8888888888882,5,25.97777777777764,0.6983092226579712,0.6257919797679194,0.562735522755698,0.009997690866951122,0.6297759317528459,False,0.17246556149145725,0.0007646800737755554
Error,4278.1111111111095,115,37.20096618357486,,,,,,,,
