Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,155.1702638534714,5,31.03405277069428,0.32616597300598554,0.8957158067010982,0.7383585401894003,0.012162321031404836,0.4280239941196069,False,0.048821829158247614,0.00035899080399457226
Error,7136.102936646177,75,95.14803915528236,,,,,,,,
