Source,SS,DF,MS,F,p-unc,ng2,eps
condition,13.448591628442907,5,2.6897183256885815,5.567587937804273,0.0009611793440626422,0.16511685318624983,0.4731314537707617
Error,14.49308940820795,30,0.4831029802735983,,,,
