Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,3.801187561798318,4,0.9502968904495795,0.642463819885128,0.6335769100295408,0.5497341945400239,0.009849184376326672,0.5697895323112003,False,0.2882662398909577,0.001654780037667139
Error,136.08130328178362,92,1.4791446008889524,,,,,,,,
