Source,SS,DF,MS,F,p-unc,ng2,eps
condition,41.873086252372104,4,10.468271563093026,4.2113135645420945,0.004042587569412155,0.09269861888514491,0.723840906760831
Error,178.9739806811681,72,2.48574973168289,,,,
