condition,count,mean,std,min,25%,50%,75%,max,sem
1 to 2,24.0,477.8333333333333,42.72425913741021,420.0,444.0,460.0,521.0,540.0,8.721052877091397
2 to 2,24.0,465.6666666666667,31.02687007525359,420.0,440.0,468.0,488.0,536.0,6.333333333333337
3 to 2,24.0,488.5,34.35492496812091,432.0,460.0,498.0,508.0,540.0,7.012669693624822
4 to 2,24.0,477.5,38.8497663805857,420.0,451.0,468.0,513.0,540.0,7.930175354897284
5 to 2,24.0,477.3333333333333,39.521778989473056,420.0,443.0,476.0,510.0,540.0,8.067349354271496
