Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
1 to 2 - 2 to 2,9.329276975602198,12.054836539584885,0.7739032333592685,0.43898801737524185,0.944427403694243
1 to 2 - 3 to 2,-9.989956178438533,10.228826719416366,-0.9766473176709105,0.3287437849344723,0.9305981955727874
1 to 2 - 4 to 2,-5.597899210534048,10.25361737842777,-0.545943836592857,0.5851045441239342,0.9703684265684208
1 to 2 - 5 to 2,4.772855623310095,10.441778039055421,0.4570922313669344,0.6476047538926553,0.9703684265684208
2 to 2 - 3 to 2,-19.31923315404073,11.67841697282503,-1.6542681425911936,0.09807304283151885,0.6437837930111915
2 to 2 - 4 to 2,-14.927176186136247,11.604581790811961,-1.2863174610872217,0.19833229103869732,0.829409388830053
2 to 2 - 5 to 2,-4.556421352292103,12.320236417471628,-0.3698322984963609,0.7115074481017314,0.9703684265684208
3 to 2 - 4 to 2,4.392056967904485,9.89939817217877,0.4436690889197592,0.6572818470138206,0.9703684265684208
3 to 2 - 5 to 2,14.762811801748628,10.200663398373978,1.4472403632200894,0.14782961541190254,0.7630056818347398
4 to 2 - 5 to 2,10.370754833844142,10.36205401607646,1.0008396807963154,0.31690432212640385,0.9305981955727874
