Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,200.6305649928754,3,66.87685499762513,0.4638625019190192,0.7096294927748827,0.6315335360806997,0.022376399412632975,0.6525133348935654,False,0.2230127954745398,0.02341065370073402
Error,4325.216290664973,30,144.1738763554991,,,,,,,,
