analysis_id,condition,p1_amp,n1_amp,p2p_amp,p1_lat_ms,n1_lat_ms,roi_channels
decreasing_large_vs_small_vs_crossover,Decreasing Crossover,1.2960993803302228,-4.396516922986947,5.69261630331717,108.0,176.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
decreasing_large_vs_small_vs_crossover,Decreasing Large,1.2759340750947605,-4.199684044003994,5.475618119098755,104.0,176.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
decreasing_large_vs_small_vs_crossover,Decreasing Small,1.5081001167858434,-3.155568613693917,4.663668730479761,116.0,176.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
