subject,set,included,epoch_count,exclusion_reason
02,Decreasing Small,True,21,
02,Decreasing Crossover,True,40,
02,Decreasing Large,True,25,
03,Decreasing Small,True,22,
03,Decreasing Crossover,True,37,
03,Decreasing Large,True,19,
04,Decreasing Small,True,22,
04,Decreasing Crossover,True,36,
04,Decreasing Large,True,25,
05,Decreasing Small,True,16,
05,Decreasing Crossover,True,39,
05,Decreasing Large,True,17,
08,Decreasing Small,True,19,
08,Decreasing Crossover,True,36,
08,Decreasing Large,True,18,
09,Decreasing Small,True,14,
09,Decreasing Crossover,True,39,
09,Decreasing Large,True,19,
10,Decreasing Small,True,20,
10,Decreasing Crossover,True,39,
10,Decreasing Large,True,20,
11,Decreasing Small,True,15,
11,Decreasing Crossover,True,33,
11,Decreasing Large,True,17,
12,Decreasing Small,True,19,
12,Decreasing Crossover,True,29,
12,Decreasing Large,True,20,
13,Decreasing Small,True,19,
13,Decreasing Crossover,True,41,
13,Decreasing Large,True,20,
14,Decreasing Small,True,21,
14,Decreasing Crossover,True,36,
14,Decreasing Large,True,23,
15,Decreasing Small,True,18,
15,Decreasing Crossover,True,35,
15,Decreasing Large,True,18,
17,Decreasing Small,True,17,
17,Decreasing Crossover,True,40,
17,Decreasing Large,True,18,
21,Decreasing Small,True,20,
21,Decreasing Crossover,True,37,
21,Decreasing Large,True,18,
22,Decreasing Small,True,19,
22,Decreasing Crossover,True,42,
22,Decreasing Large,True,18,
23,Decreasing Small,True,19,
23,Decreasing Crossover,True,46,
23,Decreasing Large,True,20,
25,Decreasing Small,True,16,
25,Decreasing Crossover,True,33,
25,Decreasing Large,True,18,
26,Decreasing Small,True,21,
26,Decreasing Crossover,True,40,
26,Decreasing Large,True,23,
27,Decreasing Small,True,23,
27,Decreasing Crossover,True,41,
27,Decreasing Large,True,19,
28,Decreasing Small,True,17,
28,Decreasing Crossover,True,33,
28,Decreasing Large,True,13,
29,Decreasing Small,True,23,
29,Decreasing Crossover,True,42,
29,Decreasing Large,True,22,
31,Decreasing Small,True,20,
31,Decreasing Crossover,True,39,
31,Decreasing Large,True,22,
32,Decreasing Small,True,21,
32,Decreasing Crossover,True,43,
32,Decreasing Large,True,20,
33,Decreasing Small,True,17,
33,Decreasing Crossover,True,38,
33,Decreasing Large,True,18,
