analysis_id,component,condition,n_subjects,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms,mean_amplitude_roi,peak_amplitude_roi,latency_frac_area_ms,latency_peak_ms,roi_channels
decreasing_large_vs_small_vs_crossover,P1,Decreasing Small,24,112.0,96.79368987587537,126.99526281774146,30.20157294186609,1.3065285259817412,1.6543289047161986,113.98882377895116,120.0,E71;E75;E76;E70;E83;E74;E81;E82
decreasing_large_vs_small_vs_crossover,P1,Decreasing Crossover,24,112.0,96.79368987587537,126.99526281774146,30.20157294186609,0.6437311912614548,0.8570267602224186,111.26699605585483,112.0,E71;E75;E76;E70;E83;E74;E81;E82
decreasing_large_vs_small_vs_crossover,P1,Decreasing Large,24,112.0,96.79368987587537,126.99526281774146,30.20157294186609,0.2697372201822806,0.48286664678589863,109.1183002184693,108.0,E71;E75;E76;E70;E83;E74;E81;E82
decreasing_large_vs_small_vs_crossover,N1,Decreasing Small,24,176.0,145.8021498077469,209.27039941957946,63.46824961183256,-2.213612058701589,-3.155568613693917,178.19782544020106,176.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
decreasing_large_vs_small_vs_crossover,N1,Decreasing Crossover,24,176.0,145.8021498077469,209.27039941957946,63.46824961183256,-3.7198087966362303,-4.396516922986947,177.37936526623116,176.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
decreasing_large_vs_small_vs_crossover,N1,Decreasing Large,24,176.0,145.8021498077469,209.27039941957946,63.46824961183256,-3.629731350688659,-4.199684044003994,176.3953326318365,176.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
decreasing_large_vs_small_vs_crossover,P3b,Decreasing Small,24,472.0,427.9412969342271,540.2664481529919,112.32515121876474,2.885532417195194,3.4164901996312844,483.24406574508475,476.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
decreasing_large_vs_small_vs_crossover,P3b,Decreasing Crossover,24,472.0,427.9412969342271,540.2664481529919,112.32515121876474,2.5380055773071915,3.1122169186359026,478.13932530140875,460.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
decreasing_large_vs_small_vs_crossover,P3b,Decreasing Large,24,472.0,427.9412969342271,540.2664481529919,112.32515121876474,1.422627784972515,1.868958723728421,481.40502063206117,468.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
decreasing_large_vs_small_vs_crossover,Fz,Decreasing Small,24,108.0,91.3594321928652,121.57189248048832,30.212460287623117,-0.5150279476187889,-0.1078765168788215,108.0,92.0,E11;E4;E5;E12;E19;E18;E16;E10
decreasing_large_vs_small_vs_crossover,Fz,Decreasing Crossover,24,108.0,91.3594321928652,121.57189248048832,30.212460287623117,-0.7320185569881589,-0.2751500904538365,108.0,120.0,E11;E4;E5;E12;E19;E18;E16;E10
decreasing_large_vs_small_vs_crossover,Fz,Decreasing Large,24,108.0,91.3594321928652,121.57189248048832,30.212460287623117,-0.6146402218142561,-0.25814144908683345,108.0,120.0,E11;E4;E5;E12;E19;E18;E16;E10
