subject,set,included,epoch_count,exclusion_reason
02,Increasing,True,69,
02,Decreasing,True,71,
03,Increasing,True,66,
03,Decreasing,True,66,
04,Increasing,True,53,
04,Decreasing,True,59,
05,Increasing,True,49,
05,Decreasing,True,62,
08,Increasing,True,50,
08,Decreasing,True,63,
09,Increasing,True,43,
09,Decreasing,True,59,
10,Increasing,True,63,
10,Decreasing,True,62,
11,Increasing,True,55,
11,Decreasing,True,52,
12,Increasing,True,52,
12,Decreasing,True,52,
13,Increasing,True,58,
13,Decreasing,True,65,
14,Increasing,True,69,
14,Decreasing,True,74,
15,Increasing,True,49,
15,Decreasing,True,42,
17,Increasing,True,69,
17,Decreasing,True,72,
21,Increasing,True,49,
21,Decreasing,True,67,
22,Increasing,True,60,
22,Decreasing,True,66,
23,Increasing,True,60,
23,Decreasing,True,75,
25,Increasing,True,64,
25,Decreasing,True,63,
26,Increasing,True,62,
26,Decreasing,True,78,
27,Increasing,True,74,
27,Decreasing,True,76,
28,Increasing,True,51,
28,Decreasing,True,54,
29,Increasing,True,63,
29,Decreasing,True,78,
31,Increasing,True,75,
31,Decreasing,True,76,
32,Increasing,True,58,
32,Decreasing,True,77,
33,Increasing,True,64,
33,Decreasing,True,63,
