subject_id,condition,p1_amp,p1_lat_ms,n_epochs,n1_amp,n1_lat_ms,p2p_amp
02,Increasing,3.5994136777257517,112.0,69,-3.2725985422515214,160.0,6.8720122199772735
02,Decreasing,4.060675280216013,116.0,71,-3.4466158274373466,168.0,7.5072911076533595
03,Increasing,5.7745801863970385,100.0,66,-8.482692702215822,152.0,14.25727288861286
03,Decreasing,5.483998485279139,104.0,66,-5.959021138020869,188.0,11.443019623300009
04,Increasing,0.7239500277452877,100.0,53,-1.372874155696905,208.0,2.096824183442193
04,Decreasing,1.6297926595217989,116.0,59,-1.6905356160193812,196.0,3.32032827554118
05,Increasing,0.8786926775384172,100.0,49,-6.851273225429265,172.0,7.729965902967683
05,Decreasing,1.1626477341518648,112.0,62,-6.475113151970869,172.0,7.637760886122734
08,Increasing,1.6463801118706567,96.0,50,-2.5401738775574523,200.0,4.186553989428109
08,Decreasing,1.217739080264721,116.0,63,-3.141385381380815,200.0,4.359124461645536
09,Increasing,3.7669845242573774,104.0,43,-6.015097608465154,168.0,9.78208213272253
09,Decreasing,2.7512925024006,100.0,59,-6.1739555722291355,172.0,8.925248074629735
10,Increasing,1.0949607525122373,108.0,63,-5.0604780657513,168.0,6.155438818263537
10,Decreasing,0.26640942307577553,104.0,62,-5.528459081702849,168.0,5.794868504778624
11,Increasing,0.7693117624233178,104.0,55,-6.697630250767646,200.0,7.466942013190963
11,Decreasing,0.07030371880706329,116.0,52,-7.915650560057691,196.0,7.985954278864755
12,Increasing,1.7700309255219069,116.0,52,-4.902095205607962,192.0,6.672126131129868
12,Decreasing,2.2170158836420866,116.0,52,-4.892282916884729,184.0,7.109298800526815
13,Increasing,2.793356099835009,116.0,58,-3.9269385777287975,204.0,6.720294677563807
13,Decreasing,3.2048670526530323,116.0,65,-4.493724946813762,208.0,7.698591999466794
14,Increasing,0.36670928394619157,116.0,69,-4.777165774188631,160.0,5.143875058134822
14,Decreasing,-0.40744937967616957,116.0,74,-3.5103792044821307,180.0,3.102929824805961
15,Increasing,0.6403413315406566,104.0,49,-4.703157682634026,180.0,5.343499014174682
15,Decreasing,0.5854213235226237,96.0,42,-4.735701700591872,180.0,5.321123024114496
17,Increasing,3.9475481986263983,116.0,69,-5.216741715352124,180.0,9.164289913978521
17,Decreasing,5.876997954678311,116.0,72,-4.442940742029574,168.0,10.319938696707885
21,Increasing,2.4180332596589893,96.0,49,-8.530647961162524,180.0,10.948681220821513
21,Decreasing,1.802038796363337,100.0,67,-7.741663492602022,184.0,9.54370228896536
22,Increasing,0.40939288365470833,92.0,60,-5.52626049612201,148.0,5.935653379776718
22,Decreasing,-0.8972900493382723,92.0,66,-3.244143685952033,144.0,2.346853636613761
23,Increasing,1.425421729868166,92.0,60,-9.63963031493458,168.0,11.065052044802746
23,Decreasing,0.7954587217938188,108.0,75,-9.275922503897199,172.0,10.071381225691018
25,Increasing,0.6116162786160018,92.0,64,-9.98212778019098,144.0,10.593744058806982
25,Decreasing,1.2093442216804138,96.0,63,-7.291552302067867,152.0,8.500896523748281
26,Increasing,1.2374758249126243,92.0,62,-5.250365858268706,176.0,6.487841683181331
26,Decreasing,1.6754126500858917,96.0,78,-5.350024904082561,176.0,7.025437554168453
27,Increasing,0.5447919854046915,100.0,74,-2.442319256875095,180.0,2.9871112422797865
27,Decreasing,0.13200054906349376,116.0,76,-1.9410208445821868,160.0,2.0730213936456807
28,Increasing,1.7196552734147177,112.0,51,-4.6252978987160756,164.0,6.3449531721307935
28,Decreasing,2.3580727853070926,116.0,54,-3.2469827346063305,168.0,5.605055519913423
29,Increasing,1.4736966432757221,96.0,63,-5.34104531914453,144.0,6.814741962420252
29,Decreasing,1.2538406674923257,96.0,78,-3.5350050743338133,188.0,4.7888457418261385
31,Increasing,2.1333451434141866,92.0,75,-4.539454177922557,144.0,6.672799321336743
31,Decreasing,1.2162992716004206,92.0,76,-5.974265459698967,192.0,7.1905647312993874
32,Increasing,-0.06395115405516241,100.0,58,-6.154191231582275,164.0,6.090240077527112
32,Decreasing,0.8808983589257692,104.0,77,-4.165631840721126,172.0,5.046530199646895
33,Increasing,3.3952899990817977,100.0,64,-4.35584574402205,156.0,7.7511357431038475
33,Decreasing,2.746173934889892,104.0,63,-4.091884377181889,168.0,6.83805831207178
