Source,SS,DF,MS,F,p-unc,ng2,eps
condition,31.07243408920938,2,15.53621704460469,12.482816979491508,4.6700779751580955e-05,0.04393901692789132,0.9627899923583743
Error,57.251979679423926,46,1.24460825390052,,,,
