condition,count,mean,std,min,25%,50%,75%,max,sem
Increase by 1,24.0,477.8333333333333,40.77474353254632,392.0,450.0,480.0,514.0,532.0,8.323109670632245
Increase by 2,24.0,476.3333333333333,38.12869131571755,392.0,459.0,484.0,504.0,532.0,7.782986523633016
Increase by 3,24.0,470.6666666666667,43.6693770593722,392.0,445.0,470.0,505.0,532.0,8.91397426505527
