Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,21.777777777777953,2,10.888888888888976,0.37579193064355093,0.688833993494514,0.6417332119382468,0.004688322250394718,0.7962696444586492,False,0.7441440133262157,0.038746003561393225
Error,1332.8888888888887,46,28.975845410628015,,,,,,,,
