analysis_id,component,condition,n_subjects,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms,mean_amplitude_roi,peak_amplitude_roi,latency_frac_area_ms,latency_peak_ms,roi_channels
from4_to_any,P1,4 to 1,24,108.0,92.74797152794241,119.20081106805088,26.45283954010847,1.9581453258813486,2.517996154141361,107.65032748694684,116.0,E71;E75;E76;E70;E83;E74;E81;E82
from4_to_any,P1,4 to 2,24,108.0,92.74797152794241,119.20081106805088,26.45283954010847,-0.20728531087491997,0.19661708196057348,108.0,112.0,E71;E75;E76;E70;E83;E74;E81;E82
from4_to_any,P1,4 to 3,24,108.0,92.74797152794241,119.20081106805088,26.45283954010847,0.0030085362278875574,0.15278244181410744,100.90841003325714,104.0,E71;E75;E76;E70;E83;E74;E81;E82
from4_to_any,P1,4 to 5,24,108.0,92.74797152794241,119.20081106805088,26.45283954010847,0.45383339961364255,0.814874810505359,102.38435685765876,100.0,E71;E75;E76;E70;E83;E74;E81;E82
from4_to_any,P1,4 to 6,24,108.0,92.74797152794241,119.20081106805088,26.45283954010847,0.015609022664236213,0.5260345100126095,96.67467432205697,96.0,E71;E75;E76;E70;E83;E74;E81;E82
from4_to_any,N1,4 to 1,24,180.0,140.87264140833142,210.0438293642137,69.17118795588229,-1.2572866594101466,-2.477781580422608,184.69673316356355,188.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from4_to_any,N1,4 to 2,24,180.0,140.87264140833142,210.0438293642137,69.17118795588229,-4.125000594239212,-4.843338864108079,175.69068113683954,180.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from4_to_any,N1,4 to 3,24,180.0,140.87264140833142,210.0438293642137,69.17118795588229,-3.8245734329183314,-4.621663834115684,174.5691532771291,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from4_to_any,N1,4 to 5,24,180.0,140.87264140833142,210.0438293642137,69.17118795588229,-3.425376910497396,-3.8871537604127817,173.5275953199324,152.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from4_to_any,N1,4 to 6,24,180.0,140.87264140833142,210.0438293642137,69.17118795588229,-3.6778714168269366,-4.185006211430332,173.59049355101277,164.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from4_to_any,P3b,4 to 1,24,456.0,425.27948997075316,541.3766301984564,116.09714022770322,3.089989636904043,3.519176256418237,481.8049895886844,476.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from4_to_any,P3b,4 to 2,24,456.0,425.27948997075316,541.3766301984564,116.09714022770322,2.046492312779819,2.7329295011240218,474.9190798335339,444.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from4_to_any,P3b,4 to 3,24,456.0,425.27948997075316,541.3766301984564,116.09714022770322,2.881198649124657,3.2846736242204697,484.1356711027041,456.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from4_to_any,P3b,4 to 5,24,456.0,425.27948997075316,541.3766301984564,116.09714022770322,1.5199024042639326,2.0940609543577526,494.5914350611062,512.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from4_to_any,P3b,4 to 6,24,456.0,425.27948997075316,541.3766301984564,116.09714022770322,2.2084469007044505,2.579552002140143,482.44517697817383,500.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from4_to_any,Fz,4 to 1,24,104.0,89.12818504847598,116.86199426233827,27.733809213862287,-1.4375620362640886,-0.8629792290778748,104.0,92.0,E11;E4;E5;E12;E19;E18;E16;E10
from4_to_any,Fz,4 to 2,24,104.0,89.12818504847598,116.86199426233827,27.733809213862287,0.179701169159472,0.9182612446135225,94.11632745831595,92.0,E11;E4;E5;E12;E19;E18;E16;E10
from4_to_any,Fz,4 to 3,24,104.0,89.12818504847598,116.86199426233827,27.733809213862287,-0.02639735055002307,0.42796924339286796,104.0,116.0,E11;E4;E5;E12;E19;E18;E16;E10
from4_to_any,Fz,4 to 5,24,104.0,89.12818504847598,116.86199426233827,27.733809213862287,-0.70084513704647,0.19271498858757785,104.0,116.0,E11;E4;E5;E12;E19;E18;E16;E10
from4_to_any,Fz,4 to 6,24,104.0,89.12818504847598,116.86199426233827,27.733809213862287,-0.1726043454402044,0.4723946838408825,104.0,116.0,E11;E4;E5;E12;E19;E18;E16;E10
