Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen,ci_lower,ci_upper
condition,Decreasing 4 to 1,Increasing 1 to 4,True,True,1.334258810150995,23.0,two-sided,0.19517993101952386,0.471,0.21192662286229813,-0.1576677813750305,0.7023766596555223
