subject_id,condition,p1_amp,p1_lat_ms,n_epochs,n1_amp,n1_lat_ms,p2p_amp
02,a,3.7720331685904283,120.0,26,-3.0386672728424706,164.0,6.810700441432899
02,b,4.091527948219009,116.0,40,-2.920435171190193,164.0,7.011963119409202
02,c,3.4489358680263944,108.0,32,-1.981724567630934,156.0,5.4306604356573285
02,d,1.673838334206455,116.0,34,-2.6635351557093827,168.0,4.337373489915837
02,e,3.584982394962137,116.0,39,-1.9083213431566457,164.0,5.493303738118783
03,a,6.984475479011923,104.0,27,-5.469486781974407,152.0,12.45396226098633
03,b,6.433558583042442,112.0,41,-5.526497606572286,156.0,11.960056189614729
03,c,7.03980331387422,108.0,31,-5.492224317480826,152.0,12.532027631355046
03,d,5.560724638103804,108.0,40,-4.168243610440794,188.0,9.728968248544598
03,e,3.375019781459401,104.0,42,-9.923791158151952,156.0,13.298810939611354
04,a,2.667332606934346,88.0,26,-1.3404039832154557,212.0,4.007736590149801
04,b,1.1782218207826833,120.0,31,-0.9805928761237089,188.0,2.158814696906392
04,c,2.3338339366790373,120.0,27,-0.7013279476393209,188.0,3.035161884318358
04,d,0.43212607660656316,112.0,27,-2.6709126464384374,204.0,3.1030387230450005
04,e,1.1778657062131277,104.0,35,-2.829152239171603,208.0,4.007017945384731
05,a,0.5134279789684046,88.0,23,-7.095374716514327,172.0,7.608802695482732
05,b,1.9914644289970704,120.0,33,-5.736377492462398,176.0,7.7278419214594685
05,c,2.5588430108347198,108.0,28,-5.594000139074871,180.0,8.152843149909591
05,d,1.733562474076601,120.0,40,-5.966153455581507,172.0,7.699715929658108
05,e,0.7947142660720239,120.0,39,-6.060032127802049,172.0,6.8547463938740725
08,a,1.349809341766891,88.0,24,-2.368523931796766,180.0,3.7183332735636574
08,b,2.0887707689734865,120.0,37,-0.6491019462258678,192.0,2.7378727151993543
08,c,1.6988813546668688,108.0,27,-2.9198956113632657,188.0,4.6187769660301345
08,d,1.6805179902003944,120.0,34,-1.495984723472829,204.0,3.1765027136732233
08,e,2.8659002499119928,104.0,36,-0.8260998749911873,180.0,3.69200012490318
09,a,0.8404169288273947,112.0,24,-6.0835713269463305,176.0,6.923988255773725
09,b,1.2543712796747828,108.0,34,-6.783165942531233,168.0,8.037537222206016
09,c,1.5331738679722442,108.0,31,-4.410460994023024,168.0,5.943634861995268
09,d,0.8054081890239982,96.0,36,-6.029559617096951,168.0,6.834967806120949
09,e,1.4417793722565768,104.0,33,-7.888239299767942,176.0,9.330018672024519
10,a,-0.518151095604537,100.0,26,-5.4504152682603095,160.0,4.932264172655772
10,b,0.0890642621032765,104.0,42,-4.922727910466251,160.0,5.011792172569527
10,c,1.3646802230906172,112.0,27,-3.036819795544181,168.0,4.401500018634798
10,d,1.041032431405348,112.0,41,-3.904830008180954,168.0,4.9458624395863025
10,e,1.3801537727166138,108.0,40,-6.179810173273657,176.0,7.559963945990271
11,a,1.8552636872976929,104.0,23,-5.030638325604869,204.0,6.885902012902562
11,b,2.2567777193874434,120.0,36,-5.878409734505308,204.0,8.135187453892751
11,c,1.450842226608844,112.0,32,-6.503799821298,200.0,7.9546420479068445
11,d,2.0483345895016836,120.0,40,-4.150893827914692,200.0,6.199228417416376
11,e,1.7911647331510507,120.0,39,-5.159755380135238,192.0,6.950920113286289
12,a,3.8372807087290375,120.0,27,-4.147804205407845,196.0,7.985084914136882
12,b,2.7843832881304396,120.0,35,-4.399912929438221,184.0,7.184296217568661
12,c,3.272479418052805,120.0,27,-4.63304278504389,192.0,7.9055222030966945
12,d,3.762894437521674,120.0,34,-2.9665980396594738,188.0,6.729492477181148
12,e,2.153203593705742,120.0,39,-3.622131993752592,192.0,5.7753355874583345
13,a,4.036675826552007,120.0,27,-4.914754908987006,208.0,8.951430735539013
13,b,4.366569270615797,120.0,34,-4.581893796816345,200.0,8.948463067432142
13,c,3.4613814894692303,120.0,28,-5.689002746589337,212.0,9.150384236058567
13,d,3.9640221817016656,120.0,43,-4.59325971858264,204.0,8.557281900284305
13,e,5.488890661086184,120.0,37,-4.786748123705396,208.0,10.27563878479158
14,a,0.2662394001999523,88.0,31,-3.573127912490904,176.0,3.8393673126908565
14,b,-0.7007208916552564,88.0,41,-4.3512965208876375,172.0,3.650575629232381
14,c,-0.6313887568324611,88.0,36,-3.8768500897539853,176.0,3.2454613329215243
14,d,-1.3581216753612528,88.0,44,-5.329477967817692,172.0,3.9713562924564387
14,e,-0.33157629707582564,88.0,45,-4.177748765289775,168.0,3.846172468213949
15,a,1.1632514021971534,88.0,20,-5.564923476247555,172.0,6.728174878444708
15,b,0.3792940155363635,104.0,28,-4.659331907274667,192.0,5.03862592281103
15,c,0.4322745500501189,88.0,25,-5.135481487313944,180.0,5.567756037364063
15,d,-0.7823816920258588,88.0,26,-4.639045494491516,172.0,3.8566638024656568
15,e,-0.6925350974954355,88.0,38,-4.414894372576354,180.0,3.7223592750809185
17,a,4.334815610037168,116.0,32,-3.7839153726021886,172.0,8.118730982639356
17,b,5.289433380317563,116.0,46,-4.61776031713507,168.0,9.907193697452634
17,c,5.244806192711267,116.0,37,-4.59310469259015,172.0,9.837910885301417
17,d,4.14084062617131,112.0,47,-4.112522243135143,168.0,8.253362869306454
17,e,4.434411683220884,116.0,44,-5.219501450359789,172.0,9.653913133580673
21,a,1.3102740354733788,88.0,29,-9.946483453834535,188.0,11.256757489307914
21,b,0.4513861295394307,88.0,40,-9.376221549639368,184.0,9.827607679178799
21,c,0.46174931586913476,88.0,35,-8.728427062918866,188.0,9.190176378788001
21,d,0.8984105886381545,92.0,43,-8.745777802853526,172.0,9.644188391491682
21,e,1.8690099403461602,92.0,38,-6.9797636450939216,176.0,8.848773585440082
22,a,0.5956980294003911,88.0,28,-3.3607628860511136,156.0,3.9564609154515047
22,b,-0.3774958773049252,116.0,40,-3.771651164653019,160.0,3.394155287348094
22,c,2.7415995068532117,88.0,30,-3.990250827027005,140.0,6.731850333880217
22,d,1.1947364773706923,88.0,44,-3.7167481478576363,144.0,4.911484625228328
22,e,1.9852973611197728,88.0,40,-5.283784208952045,144.0,7.269081570071817
23,a,1.7854099219733304,92.0,28,-7.437007715658174,176.0,9.222417637631505
23,b,1.7020965078261547,108.0,35,-9.46014705498683,168.0,11.162243562812986
23,c,1.5409024030559462,96.0,30,-7.901912464092426,168.0,9.442814867148373
23,d,1.7121525955222385,100.0,41,-6.6219115886621776,168.0,8.334064184184417
23,e,2.1137995999749783,88.0,42,-7.96289996213446,180.0,10.07669956210944
25,a,-0.0003713554873314738,88.0,27,-8.593714813641219,152.0,8.593343458153887
25,b,-0.2549892925738308,100.0,42,-8.067410637044073,148.0,7.812421344470242
25,c,1.0969803533724967,96.0,35,-8.199344483728977,144.0,9.296324837101473
25,d,0.4841999388244684,88.0,44,-8.651431992675356,148.0,9.135631931499825
