Source,SS,DF,MS,F,p-unc,ng2,eps
condition,4.915016317489829,2,2.4575081587449144,1.6522066526962482,0.20279481017654474,0.029416595582535846,0.843166420114763
Error,68.42084500615373,46,1.4874096740468201,,,,
