Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,14.888529927524214,2,7.444264963762107,3.0972867257432948,0.06215538238238041,0.09103581708883259,0.06376982396205155,0.6176461744482898,False,0.3809500627228027,0.0030563866671026595
Error,62.49046542869419,26,2.403479439565161,,,,,,,,
