Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,56.44444444444546,2,28.22222222222273,0.1652055879192383,0.8482201294542377,0.7627013222428165,0.0020116740454448616,0.6786100805104052,False,0.5263997268536513,0.000859948033652217
Error,7858.222222222223,46,170.83091787439614,,,,,,,,
