Source,SS,DF,MS,F,p-unc,ng2,eps
condition,148.24668739957275,2,74.12334369978637,2.3171951491724365,0.11102038587934861,0.01939371973036386,0.8034889346123387
Error,1343.512408310914,42,31.988390674069382,,,,
