condition,count,mean,std,min,25%,50%,75%,max,sem
4 to 3,12.0,97.33333333333333,10.696926774744345,88.0,88.0,94.0,104.0,116.0,3.087936776450181
5 to 3,4.0,102.0,16.165807537309522,88.0,88.0,102.0,116.0,116.0,8.082903768654761
6 to 3,8.0,103.0,10.63686312513502,88.0,98.0,100.0,113.0,116.0,3.7606990231680526
