analysis_id,component,condition,n_subjects,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms,mean_amplitude_roi,peak_amplitude_roi,latency_frac_area_ms,latency_peak_ms,roi_channels
from_any_exclude_1,P1,from 2,24,104.0,90.41234985506628,115.46973296246418,25.057383107397897,0.25527472976147975,0.31898025574524336,103.33137226317756,108.0,E71;E75;E76;E70;E83;E74;E81;E82
from_any_exclude_1,P1,from 3,24,104.0,90.41234985506628,115.46973296246418,25.057383107397897,0.25692688307395434,0.36861562338330844,102.72731632259432,104.0,E71;E75;E76;E70;E83;E74;E81;E82
from_any_exclude_1,P1,from 4,24,104.0,90.41234985506628,115.46973296246418,25.057383107397897,0.0885621639320413,0.2170791759991166,104.79411697035805,104.0,E71;E75;E76;E70;E83;E74;E81;E82
from_any_exclude_1,P1,from 5,24,104.0,90.41234985506628,115.46973296246418,25.057383107397897,0.5106221788998501,0.6078748357185455,102.42199310726201,104.0,E71;E75;E76;E70;E83;E74;E81;E82
from_any_exclude_1,P1,from 6,24,104.0,90.41234985506628,115.46973296246418,25.057383107397897,0.36576980715030394,0.49419442891642046,103.91069139377369,108.0,E71;E75;E76;E70;E83;E74;E81;E82
from_any_exclude_1,N1,from 2,24,172.0,139.57148250287852,207.04799487180986,67.47651236893134,-3.3666802491160746,-4.009693710852631,171.4854452522824,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from_any_exclude_1,N1,from 3,24,172.0,139.57148250287852,207.04799487180986,67.47651236893134,-3.428003529051728,-4.001698733106919,171.18864536896993,168.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from_any_exclude_1,N1,from 4,24,172.0,139.57148250287852,207.04799487180986,67.47651236893134,-3.7005781272714016,-4.240860227396985,171.8678433688713,168.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from_any_exclude_1,N1,from 5,24,172.0,139.57148250287852,207.04799487180986,67.47651236893134,-3.8654906687531936,-4.630580701017504,172.9634624651333,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from_any_exclude_1,N1,from 6,24,172.0,139.57148250287852,207.04799487180986,67.47651236893134,-3.6075099239853876,-4.343245623995382,172.08540843194191,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from_any_exclude_1,P3b,from 2,24,468.0,421.09931355208505,533.100287199798,112.00097364771295,1.9137886011545524,2.2921353478648623,473.49007631150505,476.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from_any_exclude_1,P3b,from 3,24,468.0,421.09931355208505,533.100287199798,112.00097364771295,1.8331352251158484,2.1901565000704672,477.16759264265926,476.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from_any_exclude_1,P3b,from 4,24,468.0,421.09931355208505,533.100287199798,112.00097364771295,1.677655743567289,1.9411370706661206,477.81952210912004,456.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from_any_exclude_1,P3b,from 5,24,468.0,421.09931355208505,533.100287199798,112.00097364771295,1.277168250262046,1.6999295447640395,475.3010053327224,468.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from_any_exclude_1,P3b,from 6,24,468.0,421.09931355208505,533.100287199798,112.00097364771295,1.255023669668049,1.8468128831969794,470.3504124846724,464.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from_any_exclude_1,Fz,from 2,24,104.0,90.33285772995796,115.24610103126582,24.91324330130786,-0.3895055383936843,-0.5160334503011555,103.09417349250333,104.0,E11;E4;E5;E12;E19;E18;E16;E10
from_any_exclude_1,Fz,from 3,24,104.0,90.33285772995796,115.24610103126582,24.91324330130786,-0.48926899680535224,-0.6074613551146695,102.43630696628026,104.0,E11;E4;E5;E12;E19;E18;E16;E10
from_any_exclude_1,Fz,from 4,24,104.0,90.33285772995796,115.24610103126582,24.91324330130786,-0.30964578194097864,-0.4674248874535136,103.0352362953088,104.0,E11;E4;E5;E12;E19;E18;E16;E10
from_any_exclude_1,Fz,from 5,24,104.0,90.33285772995796,115.24610103126582,24.91324330130786,-1.0227150262257823,-1.2102605570040534,102.36633691051658,104.0,E11;E4;E5;E12;E19;E18;E16;E10
from_any_exclude_1,Fz,from 6,24,104.0,90.33285772995796,115.24610103126582,24.91324330130786,-0.8974254167629955,-1.0658510166568518,102.79045389469007,104.0,E11;E4;E5;E12;E19;E18;E16;E10
