analysis_id,component,condition,n_subjects,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms,mean_amplitude_roi,peak_amplitude_roi,latency_frac_area_ms,latency_peak_ms,roi_channels
ratio_without_1,P1,"Ratio 0.5 (1:2, no 1)",24,104.0,90.10270738939349,113.9337781272369,23.83107073784342,0.17246186310038839,0.3001971681057542,104.81248937969679,104.0,E71;E75;E76;E70;E83;E74;E81;E82
ratio_without_1,P1,"Ratio 0.67 (2:3, no 1)",24,104.0,90.10270738939349,113.9337781272369,23.83107073784342,0.21616054218876316,0.356556586713657,105.36738133899004,108.0,E71;E75;E76;E70;E83;E74;E81;E82
ratio_without_1,P1,"Ratio 0.75 (3:4, no 1)",24,104.0,90.10270738939349,113.9337781272369,23.83107073784342,0.41758047447034646,0.5900953622282474,103.29379011787361,104.0,E71;E75;E76;E70;E83;E74;E81;E82
ratio_without_1,P1,"Ratio 0.8 (4:5, no 1)",24,104.0,90.10270738939349,113.9337781272369,23.83107073784342,0.3089880296263321,0.4160283869580982,102.91836137980984,104.0,E71;E75;E76;E70;E83;E74;E81;E82
ratio_without_1,P1,"Ratio 0.83 (5:6, no 1)",24,104.0,90.10270738939349,113.9337781272369,23.83107073784342,0.1881871852528806,0.4307115867365645,97.04169203580645,96.0,E71;E75;E76;E70;E83;E74;E81;E82
ratio_without_1,N1,"Ratio 0.5 (1:2, no 1)",24,172.0,139.78433441494718,205.62518979389125,65.84085537894407,-4.091655513023962,-4.806779777208548,172.4941489108618,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
ratio_without_1,N1,"Ratio 0.67 (2:3, no 1)",24,172.0,139.78433441494718,205.62518979389125,65.84085537894407,-3.4366343210143273,-3.95324541610517,171.80384536762517,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
ratio_without_1,N1,"Ratio 0.75 (3:4, no 1)",24,172.0,139.78433441494718,205.62518979389125,65.84085537894407,-3.424612535219797,-4.1966508420310555,170.7159500536702,168.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
ratio_without_1,N1,"Ratio 0.8 (4:5, no 1)",24,172.0,139.78433441494718,205.62518979389125,65.84085537894407,-3.582032644625221,-4.086041215882758,172.7295036429278,180.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
ratio_without_1,N1,"Ratio 0.83 (5:6, no 1)",24,172.0,139.78433441494718,205.62518979389125,65.84085537894407,-3.795567041305613,-4.3991460858553175,171.15471837283204,168.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
ratio_without_1,P3b,"Ratio 0.5 (1:2, no 1)",24,472.0,432.0316983438971,541.7100298420162,109.67833149811906,2.2820448462664,2.7053240787928647,481.255646457061,468.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
ratio_without_1,P3b,"Ratio 0.67 (2:3, no 1)",24,472.0,432.0316983438971,541.7100298420162,109.67833149811906,2.274828678330466,2.6656346260751382,483.9948988100844,468.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
ratio_without_1,P3b,"Ratio 0.75 (3:4, no 1)",24,472.0,432.0316983438971,541.7100298420162,109.67833149811906,2.332435958233524,2.546672329460602,487.27480454323876,484.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
ratio_without_1,P3b,"Ratio 0.8 (4:5, no 1)",24,472.0,432.0316983438971,541.7100298420162,109.67833149811906,1.8515219399063778,2.1109105704404714,491.96895637732206,516.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
ratio_without_1,P3b,"Ratio 0.83 (5:6, no 1)",24,472.0,432.0316983438971,541.7100298420162,109.67833149811906,0.000937548729534054,0.19527398432310245,460.02434751796295,472.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
ratio_without_1,Fz,"Ratio 0.5 (1:2, no 1)",24,104.0,89.34844673232863,113.92179357023011,24.573346837901482,-0.4628891799271035,-0.26996294911078406,104.0,92.0,E11;E4;E5;E12;E19;E18;E16;E10
ratio_without_1,Fz,"Ratio 0.67 (2:3, no 1)",24,104.0,89.34844673232863,113.92179357023011,24.573346837901482,-0.4897723929122913,-0.24010343291047884,104.0,92.0,E11;E4;E5;E12;E19;E18;E16;E10
ratio_without_1,Fz,"Ratio 0.75 (3:4, no 1)",24,104.0,89.34844673232863,113.92179357023011,24.573346837901482,-0.36704426231647663,-0.10904760307688767,104.0,92.0,E11;E4;E5;E12;E19;E18;E16;E10
ratio_without_1,Fz,"Ratio 0.8 (4:5, no 1)",24,104.0,89.34844673232863,113.92179357023011,24.573346837901482,-0.6347501408188859,-0.39449557410551417,104.0,92.0,E11;E4;E5;E12;E19;E18;E16;E10
ratio_without_1,Fz,"Ratio 0.83 (5:6, no 1)",24,104.0,89.34844673232863,113.92179357023011,24.573346837901482,-0.5469166648233348,-0.15121839201071566,104.0,112.0,E11;E4;E5;E12;E19;E18;E16;E10
