analysis_id,condition,p1_amp,n1_amp,p2p_amp,p1_lat_ms,n1_lat_ms,roi_channels
small_increasing_vs_decreasing_ACC1,Small_Decreasing,1.4816115371953715,-3.2314270634573354,4.713038600652707,116.0,176.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
small_increasing_vs_decreasing_ACC1,Small_Increasing,0.7281816980372793,-4.074960571133286,4.803142269170566,100.0,164.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
