subject,set,included,epoch_count,exclusion_reason
02,Small Ratio 0.33 (1:3),True,16,
02,Small Ratio 0.5 (1:2),True,13,
02,Small Ratio 0.67 (2:3),True,13,
03,Small Ratio 0.33 (1:3),True,12,
03,Small Ratio 0.5 (1:2),True,16,
03,Small Ratio 0.67 (2:3),True,15,
04,Small Ratio 0.33 (1:3),True,16,
04,Small Ratio 0.5 (1:2),True,11,
04,Small Ratio 0.67 (2:3),True,15,
05,Small Ratio 0.33 (1:3),True,14,
05,Small Ratio 0.5 (1:2),True,12,
05,Small Ratio 0.67 (2:3),True,10,
08,Small Ratio 0.33 (1:3),True,11,
08,Small Ratio 0.5 (1:2),True,14,
08,Small Ratio 0.67 (2:3),True,13,
09,Small Ratio 0.33 (1:3),True,8,
09,Small Ratio 0.5 (1:2),True,14,
09,Small Ratio 0.67 (2:3),True,9,
10,Small Ratio 0.33 (1:3),True,14,
10,Small Ratio 0.5 (1:2),True,13,
10,Small Ratio 0.67 (2:3),True,12,
11,Small Ratio 0.33 (1:3),True,10,
11,Small Ratio 0.5 (1:2),True,7,
11,Small Ratio 0.67 (2:3),True,14,
12,Small Ratio 0.33 (1:3),True,13,
12,Small Ratio 0.5 (1:2),True,9,
12,Small Ratio 0.67 (2:3),True,13,
13,Small Ratio 0.33 (1:3),True,14,
13,Small Ratio 0.5 (1:2),True,13,
13,Small Ratio 0.67 (2:3),True,14,
14,Small Ratio 0.33 (1:3),True,13,
14,Small Ratio 0.5 (1:2),True,15,
14,Small Ratio 0.67 (2:3),True,14,
15,Small Ratio 0.33 (1:3),True,15,
15,Small Ratio 0.5 (1:2),True,13,
15,Small Ratio 0.67 (2:3),True,12,
17,Small Ratio 0.33 (1:3),True,12,
17,Small Ratio 0.5 (1:2),True,10,
17,Small Ratio 0.67 (2:3),True,10,
21,Small Ratio 0.33 (1:3),True,15,
21,Small Ratio 0.5 (1:2),True,11,
21,Small Ratio 0.67 (2:3),True,9,
22,Small Ratio 0.33 (1:3),True,14,
22,Small Ratio 0.5 (1:2),True,8,
22,Small Ratio 0.67 (2:3),True,14,
23,Small Ratio 0.33 (1:3),True,13,
23,Small Ratio 0.5 (1:2),True,15,
23,Small Ratio 0.67 (2:3),True,10,
25,Small Ratio 0.33 (1:3),True,10,
25,Small Ratio 0.5 (1:2),True,15,
25,Small Ratio 0.67 (2:3),True,10,
26,Small Ratio 0.33 (1:3),True,9,
26,Small Ratio 0.5 (1:2),True,16,
26,Small Ratio 0.67 (2:3),True,14,
27,Small Ratio 0.33 (1:3),True,16,
27,Small Ratio 0.5 (1:2),True,14,
27,Small Ratio 0.67 (2:3),True,15,
28,Small Ratio 0.33 (1:3),True,12,
28,Small Ratio 0.5 (1:2),True,10,
28,Small Ratio 0.67 (2:3),True,14,
29,Small Ratio 0.33 (1:3),True,15,
29,Small Ratio 0.5 (1:2),True,14,
29,Small Ratio 0.67 (2:3),True,11,
31,Small Ratio 0.33 (1:3),True,14,
31,Small Ratio 0.5 (1:2),True,12,
31,Small Ratio 0.67 (2:3),True,13,
32,Small Ratio 0.33 (1:3),True,13,
32,Small Ratio 0.5 (1:2),True,12,
32,Small Ratio 0.67 (2:3),True,13,
33,Small Ratio 0.33 (1:3),True,10,
33,Small Ratio 0.5 (1:2),True,14,
33,Small Ratio 0.67 (2:3),True,15,
